segmentId_DB,ChildID,Age_months_actual,filename,Starttime,Endtime,Major_Choice,Num_Agreement
16703.DB2,3211_1,7.13,20180419_111712_022875,30435.91,30436.63,Canonical syllables,3
16166.DB2,3211_1,7.13,20180419_111712_022875,30438.25,30438.88,Don't mark,2
15753.DB2,3211_1,7.13,20180419_111712_022875,30454.06,30454.66,Non-canonical syllables,3
15742.DB2,3211_1,7.13,20180419_111712_022875,30458.1,30459.27,Laughing,2
15389.DB2,3211_1,7.13,20180419_111712_022875,30465.21,30466.01,Canonical syllables,2
16264.DB2,3211_1,7.13,20180419_111712_022875,30478.65,30479.51,Canonical syllables,3
17109.DB2,3211_1,7.13,20180419_111712_022875,30489.83,30490.79,Canonical syllables,3
17433.DB2,3211_1,7.13,20180419_111712_022875,30494.9,30496.39,Don't mark,2
16768.DB2,3211_1,7.13,20180419_111712_022875,30499.41,30500.01,Don't mark,3
16100.DB2,3211_1,7.13,20180419_111712_022875,31169.26,31169.86,Canonical syllables,3
15748.DB2,3211_1,7.13,20180419_111712_022875,31186.91,31188.35,Canonical syllables,3
16324.DB2,3211_1,7.13,20180419_111712_022875,31202.99,31203.64,Non-canonical syllables,3
16440.DB2,3211_1,7.13,20180419_111712_022875,31231.45,31232.12,Non-canonical syllables,3
17328.DB2,3211_1,7.13,20180419_111712_022875,31236.45,31237.28,Canonical syllables,3
15267.DB2,3211_1,7.13,20180419_111712_022875,31238.08,31238.68,Non-canonical syllables,2
14940.DB2,3211_1,7.13,20180419_111712_022875,31240.81,31241.88,Non-canonical syllables,2
15220.DB2,3211_1,7.13,20180419_111712_022875,31250.49,31251.91,Non-canonical syllables,3
15514.DB2,3211_1,7.13,20180419_111712_022875,31252.95,31254.76,Non-canonical syllables,2
16872.DB2,3211_1,7.13,20180419_111712_022875,31392.82,31393.62,Don't mark,2
16946.DB2,3211_1,7.13,20180419_111712_022875,31806.42,31807.02,Non-canonical syllables,3
15436.DB2,3211_1,7.13,20180419_111712_022875,31919.17,31920.38,Don't mark,3
15396.DB2,3211_1,7.13,20180419_111712_022875,31960.14,31962.09,Canonical syllables,3
16748.DB2,3211_1,7.13,20180419_111712_022875,31962.89,31963.49,Canonical syllables,2
15612.DB2,3211_1,7.13,20180419_111712_022875,32001.04,32001.65,Non-canonical syllables,2
16491.DB2,3211_1,7.13,20180419_111712_022875,32002.48,32003.17,Non-canonical syllables,2
17316.DB2,3211_1,7.13,20180419_111712_022875,32005.51,32006.11,Canonical syllables,3
16212.DB2,3211_1,7.13,20180419_111712_022875,32036.67,32038.52,Don't mark,2
16311.DB2,3211_1,7.13,20180419_111712_022875,32061.8,32062.8,Don't mark,2
15007.DB2,3211_1,7.13,20180419_111712_022875,32082.16,32082.76,Canonical syllables,3
17340.DB2,3211_1,7.13,20180419_111712_022875,32083.93,32084.56,Canonical syllables,3
17170.DB2,3211_1,7.13,20180419_111712_022875,32084.56,32086.34,Canonical syllables,2
16640.DB2,3211_1,7.13,20180419_111712_022875,32096.24,32096.92,None,0
17088.DB2,3211_1,7.13,20180419_111712_022875,32099.72,32100.38,Canonical syllables,2
15947.DB2,3211_1,7.13,20180419_111712_022875,32122.07,32122.8,Non-canonical syllables,3
16160.DB2,3211_1,7.13,20180419_111712_022875,32127.11,32128.53,Canonical syllables,2
14774.DB2,3211_1,7.13,20180419_111712_022875,32146.7,32147.53,Canonical syllables,3
15632.DB2,3211_1,7.13,20180419_111712_022875,32150.16,32151.19,Canonical syllables,2
14988.DB2,3211_1,7.13,20180419_111712_022875,32152.72,32154.2,Canonical syllables,3
15627.DB2,3211_1,7.13,20180419_111712_022875,32161.91,32162.54,Canonical syllables,3
15307.DB2,3211_1,7.13,20180419_111712_022875,32167.81,32168.71,Canonical syllables,2
14868.DB2,3211_1,7.13,20180419_111712_022875,32169.51,32170.11,Canonical syllables,2
17287.DB2,3211_1,7.13,20180419_111712_022875,32172.61,32173.21,Non-canonical syllables,3
17117.DB2,3211_1,7.13,20180419_111712_022875,32176.77,32177.37,Non-canonical syllables,3
16019.DB2,3211_1,7.13,20180419_111712_022875,32178.88,32181.73,Non-canonical syllables,2
16938.DB2,3211_1,7.13,20180419_111712_022875,32189.66,32194.68,Canonical syllables,3
17380.DB2,3211_1,7.13,20180419_111712_022875,32199.12,32199.72,Non-canonical syllables,2
15982.DB2,3211_1,7.13,20180419_111712_022875,32200.52,32201.12,Non-canonical syllables,3
14963.DB2,3211_1,7.13,20180419_111712_022875,32202.13,32203.14,Non-canonical syllables,3
16908.DB2,3211_1,7.13,20180419_111712_022875,32220.61,32221.56,Non-canonical syllables,2
15687.DB2,3211_1,7.13,20180419_111712_022875,32222.5,32224.41,Non-canonical syllables,2
16726.DB2,3211_1,7.13,20180419_111712_022875,32260.45,32261.05,Non-canonical syllables,2
16937.DB2,3211_1,7.13,20180419_111712_022875,32277.55,32278.15,Canonical syllables,3
15943.DB2,3211_1,7.13,20180419_111712_022875,32290.51,32292.38,Canonical syllables,3
15777.DB2,3211_1,7.13,20180419_111712_022875,32293.7,32299.32,Canonical syllables,3
16761.DB2,3211_1,7.13,20180419_111712_022875,32302.14,32302.77,Canonical syllables,2
15845.DB2,3211_1,7.13,20180419_111712_022875,32315.03,32316.46,Canonical syllables,3
16509.DB2,3211_1,7.13,20180419_111712_022875,32317.43,32319.49,Canonical syllables,3
16474.DB2,3211_1,7.13,20180419_111712_022875,32320.5,32321.33,Canonical syllables,2
16636.DB2,3211_1,7.13,20180419_111712_022875,32324.97,32325.76,Canonical syllables,3
15029.DB2,3211_1,7.13,20180419_111712_022875,32330.7,32331.3,Canonical syllables,3
