"","itsId","recId","blkId","blkTypeId","segId","blkType","spkr","startTime","endTime","startClockTime","endClockTime","startClockTimeLocal","endClockTimeLocal","average_dB","peak_dB","recordingInfo","childCryVfxLen","childUttCnt","childUttLen","endCry1","startCry1","conversationInfo","convStatus","convCount","convTurnCount","convResponseCount","convType","convTurnType","convFloorType","femaleAdultNonSpeechLen","femaleAdultUttCnt","femaleAdultUttLen","femaleAdultWordCnt","endUtt1","startUtt1","maleAdultNonSpeechLen","maleAdultUttCnt","maleAdultUttLen","maleAdultWordCnt","endVfx1","startVfx1","endUtt2","startUtt2","endUtt3","startUtt3","endCry2","startCry2"
"68","20190819_210631_022870",1,4,2,68,"Conversation","CHN",108.94,110.26,2019-08-14 12:51:55,2019-08-14 12:51:57,2019-08-14 08:51:55,2019-08-14 08:51:57,-20.76,-16.45,NA,0,1,1.32,NA,NA,"RC|2|4|1|AICF|TIFR|FI","RC",2,4,1,"AICF","TIFR","FI",NA,NA,NA,NA,"PT110.26S","PT108.94S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","20190819_210631_022870",1,4,2,69,"Conversation","FAN",110.26,111.69,2019-08-14 12:51:57,2019-08-14 12:51:58,2019-08-14 08:51:57,2019-08-14 08:51:58,-34.89,-19.33,NA,NA,NA,NA,NA,NA,"RC|2|4|1|AICF|TIFE|FI","RC",2,4,1,"AICF","TIFE","FI",0,0,0,1.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","20190819_210631_022870",1,4,2,70,"Conversation","CXN",111.69,113.73,2019-08-14 12:51:58,2019-08-14 12:52:00,2019-08-14 08:51:58,2019-08-14 08:52:00,-23.13,-11.99,NA,NA,NA,NA,NA,NA,"RC|2|4|1|AICF|NT|FI","RC",2,4,1,"AICF","NT","FI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","20190819_210631_022870",1,4,2,71,"Conversation","SIL",113.73,114.53,2019-08-14 12:52:00,2019-08-14 12:52:01,2019-08-14 08:52:00,2019-08-14 08:52:01,-44.8,-31.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","20190819_210631_022870",1,4,2,72,"Conversation","FAN",114.53,116.58,2019-08-14 12:52:01,2019-08-14 12:52:03,2019-08-14 08:52:01,2019-08-14 08:52:03,-35.14,-21.88,NA,NA,NA,NA,NA,NA,"RC|2|4|1|AICF|NT|FI","RC",2,4,1,"AICF","NT","FI",0,0,0,4.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","20190819_210631_022870",1,4,2,73,"Conversation","SIL",116.58,117.52,2019-08-14 12:52:03,2019-08-14 12:52:04,2019-08-14 08:52:03,2019-08-14 08:52:04,-51.04,-39.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","20190819_210631_022870",1,4,2,74,"Conversation","FAN",117.52,118.83,2019-08-14 12:52:04,2019-08-14 12:52:05,2019-08-14 08:52:04,2019-08-14 08:52:05,-28.57,-20.13,NA,NA,NA,NA,NA,NA,"RC|2|4|1|AICF|TIFI|FH","RC",2,4,1,"AICF","TIFI","FH",0,0,0,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","20190819_210631_022870",1,4,2,75,"Conversation","NOF",118.83,119.63,2019-08-14 12:52:05,2019-08-14 12:52:06,2019-08-14 08:52:05,2019-08-14 08:52:06,-43.75,-32.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","20190819_210631_022870",1,4,2,76,"Conversation","CHN",119.63,120.45,2019-08-14 12:52:06,2019-08-14 12:52:07,2019-08-14 08:52:06,2019-08-14 08:52:07,-16.89,-4.7,NA,0,1,0.72,NA,NA,"RC|2|5|2|AICF|TIFR|FI","RC",2,5,2,"AICF","TIFR","FI",NA,NA,NA,NA,"PT120.35S","PT119.63S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","20190819_210631_022870",1,4,2,77,"Conversation","NOF",120.45,122.03,2019-08-14 12:52:07,2019-08-14 12:52:09,2019-08-14 08:52:07,2019-08-14 08:52:09,-39.82,-27.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","20190819_210631_022870",1,4,2,78,"Conversation","FAN",122.03,123.18,2019-08-14 12:52:09,2019-08-14 12:52:10,2019-08-14 08:52:09,2019-08-14 08:52:10,-29.69,-23.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.15,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","20190819_210631_022870",1,4,2,79,"Conversation","MAN",123.18,124.78,2019-08-14 12:52:10,2019-08-14 12:52:11,2019-08-14 08:52:10,2019-08-14 08:52:11,-30.77,-21.18,NA,NA,NA,NA,NA,NA,"RC|2|5|2|AICF|TIME|FI","RC",2,5,2,"AICF","TIME","FI",NA,NA,NA,NA,NA,NA,0,0,0,6.02,NA,NA,NA,NA,NA,NA,NA,NA
"80","20190819_210631_022870",1,4,2,80,"Conversation","FAN",124.78,125.78,2019-08-14 12:52:11,2019-08-14 12:52:12,2019-08-14 08:52:11,2019-08-14 08:52:12,-37.24,-28.83,NA,NA,NA,NA,NA,NA,"RC|2|5|2|AICF|NT|FI","RC",2,5,2,"AICF","NT","FI",0,0,0,7.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","20190819_210631_022870",1,4,2,81,"Conversation","FAN",125.78,126.96,2019-08-14 12:52:12,2019-08-14 12:52:13,2019-08-14 08:52:12,2019-08-14 08:52:13,-28.21,-22.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.18,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","20190819_210631_022870",1,4,2,82,"Conversation","MAN",126.96,128.57,2019-08-14 12:52:13,2019-08-14 12:52:15,2019-08-14 08:52:13,2019-08-14 08:52:15,-35.55,-25.02,NA,NA,NA,NA,NA,NA,"RC|2|5|2|AICF|NT|FI","RC",2,5,2,"AICF","NT","FI",NA,NA,NA,NA,NA,NA,0,0,0,5.51,NA,NA,NA,NA,NA,NA,NA,NA
"83","20190819_210631_022870",1,4,2,83,"Conversation","SIL",128.57,129.99,2019-08-14 12:52:15,2019-08-14 12:52:16,2019-08-14 08:52:15,2019-08-14 08:52:16,-49.52,-30.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","20190819_210631_022870",1,4,2,84,"Conversation","FAN",129.99,130.99,2019-08-14 12:52:16,2019-08-14 12:52:17,2019-08-14 08:52:16,2019-08-14 08:52:17,-37.64,-28.75,NA,NA,NA,NA,NA,NA,"RC|2|5|2|AICF|TIFI|FI","RC",2,5,2,"AICF","TIFI","FI",0,0,0,6.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","20190819_210631_022870",1,4,2,85,"Conversation","SIL",130.99,131.9,2019-08-14 12:52:17,2019-08-14 12:52:18,2019-08-14 08:52:17,2019-08-14 08:52:18,-49.01,-31.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","20190819_210631_022870",1,4,2,86,"Conversation","MAF",131.9,133.24,2019-08-14 12:52:18,2019-08-14 12:52:20,2019-08-14 08:52:18,2019-08-14 08:52:20,-32.17,-17.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","20190819_210631_022870",1,4,2,87,"Conversation","CHN",133.24,135.64,2019-08-14 12:52:20,2019-08-14 12:52:22,2019-08-14 08:52:20,2019-08-14 08:52:22,-20.99,-10.61,NA,0,1,2.4,NA,NA,"RC|2|6|3|AICF|TIFR|FI","RC",2,6,3,"AICF","TIFR","FI",NA,NA,NA,NA,"PT135.64S","PT133.37S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","20190819_210631_022870",1,4,2,88,"Conversation","MAN",135.64,138.83,2019-08-14 12:52:22,2019-08-14 12:52:25,2019-08-14 08:52:22,2019-08-14 08:52:25,-23.86,-12.93,NA,NA,NA,NA,NA,NA,"EC|2|6|3|AICF|TIME|FI","EC",2,6,3,"AICF","TIME","FI",NA,NA,NA,NA,NA,NA,0,0,0,9.25,NA,NA,NA,NA,NA,NA,NA,NA
"89","20190819_210631_022870",1,5,3,89,"Pause","TVF",138.83,139.83,2019-08-14 12:52:25,2019-08-14 12:52:26,2019-08-14 08:52:25,2019-08-14 08:52:26,-35.07,-22.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","20190819_210631_022870",1,5,3,90,"Pause","OLN",139.83,140.63,2019-08-14 12:52:26,2019-08-14 12:52:27,2019-08-14 08:52:26,2019-08-14 08:52:27,-24.46,-8.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","20190819_210631_022870",1,5,3,91,"Pause","NOF",140.63,142.3,2019-08-14 12:52:27,2019-08-14 12:52:29,2019-08-14 08:52:27,2019-08-14 08:52:29,-46.45,-37.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","20190819_210631_022870",1,5,3,92,"Pause","SIL",142.3,143.17,2019-08-14 12:52:29,2019-08-14 12:52:30,2019-08-14 08:52:29,2019-08-14 08:52:30,-53.77,-46.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","20190819_210631_022870",1,5,3,93,"Pause","NOF",143.17,144.23,2019-08-14 12:52:30,2019-08-14 12:52:31,2019-08-14 08:52:30,2019-08-14 08:52:31,-44.53,-33.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","20190819_210631_022870",1,5,3,94,"Pause","MAF",144.23,145.46,2019-08-14 12:52:31,2019-08-14 12:52:32,2019-08-14 08:52:31,2019-08-14 08:52:32,-32.55,-24.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","20190819_210631_022870",1,5,3,95,"Pause","OLN",145.46,146.27,2019-08-14 12:52:32,2019-08-14 12:52:33,2019-08-14 08:52:32,2019-08-14 08:52:33,-25.14,-17.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","20190819_210631_022870",1,5,3,96,"Pause","NOF",146.27,147.07,2019-08-14 12:52:33,2019-08-14 12:52:34,2019-08-14 08:52:33,2019-08-14 08:52:34,-26.68,-9.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","20190819_210631_022870",1,5,3,97,"Pause","OLN",147.07,147.88,2019-08-14 12:52:34,2019-08-14 12:52:34,2019-08-14 08:52:34,2019-08-14 08:52:34,-21.22,-13.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","20190819_210631_022870",1,5,3,98,"Pause","CHN",147.88,148.51,2019-08-14 12:52:34,2019-08-14 12:52:35,2019-08-14 08:52:34,2019-08-14 08:52:35,-23.51,-9.68,NA,0.13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148.2,148.07,NA,NA,NA,NA,NA,NA
"99","20190819_210631_022870",1,5,3,99,"Pause","OLN",148.51,149.45,2019-08-14 12:52:35,2019-08-14 12:52:36,2019-08-14 08:52:35,2019-08-14 08:52:36,-25.13,-13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","20190819_210631_022870",1,5,3,100,"Pause","CHN",149.45,151.69,2019-08-14 12:52:36,2019-08-14 12:52:38,2019-08-14 08:52:36,2019-08-14 08:52:38,-25.24,-11.09,NA,2.15,0,0,"PT151.69S","PT149.54S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","20190819_210631_022870",1,5,3,101,"Pause","OLN",151.69,152.76,2019-08-14 12:52:38,2019-08-14 12:52:39,2019-08-14 08:52:38,2019-08-14 08:52:39,-25.72,-13.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","20190819_210631_022870",1,5,3,102,"Pause","NOF",152.76,153.93,2019-08-14 12:52:39,2019-08-14 12:52:40,2019-08-14 08:52:39,2019-08-14 08:52:40,-37.39,-27.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","20190819_210631_022870",1,5,3,103,"Pause","OLN",153.93,155.16,2019-08-14 12:52:40,2019-08-14 12:52:42,2019-08-14 08:52:40,2019-08-14 08:52:42,-31.05,-19.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","20190819_210631_022870",1,5,3,104,"Pause","NOF",155.16,155.96,2019-08-14 12:52:42,2019-08-14 12:52:42,2019-08-14 08:52:42,2019-08-14 08:52:42,-31.82,-19.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","20190819_210631_022870",1,6,3,105,"Conversation","FAN",155.96,157.2,2019-08-14 12:52:42,2019-08-14 12:52:44,2019-08-14 08:52:42,2019-08-14 08:52:44,-35.54,-30.83,NA,NA,NA,NA,NA,NA,"BC|3|6|0|AICF|NT|FI","BC",3,6,0,"AICF","NT","FI",0,0,0,6.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","20190819_210631_022870",1,6,3,106,"Conversation","NOF",157.2,158.06,2019-08-14 12:52:44,2019-08-14 12:52:45,2019-08-14 08:52:44,2019-08-14 08:52:45,-44.16,-29.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","20190819_210631_022870",1,6,3,107,"Conversation","FAN",158.06,159.12,2019-08-14 12:52:45,2019-08-14 12:52:46,2019-08-14 08:52:45,2019-08-14 08:52:46,-27.61,-10.7,NA,NA,NA,NA,NA,NA,"RC|3|6|0|AICF|NT|FH","RC",3,6,0,"AICF","NT","FH",0,0,0,0.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","20190819_210631_022870",1,6,3,108,"Conversation","MAF",159.12,160.26,2019-08-14 12:52:46,2019-08-14 12:52:47,2019-08-14 08:52:46,2019-08-14 08:52:47,-35.02,-23.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","20190819_210631_022870",1,6,3,109,"Conversation","OLF",160.26,161.34,2019-08-14 12:52:47,2019-08-14 12:52:48,2019-08-14 08:52:47,2019-08-14 08:52:48,-26.56,-18.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","20190819_210631_022870",1,6,3,110,"Conversation","MAF",161.34,162.63,2019-08-14 12:52:48,2019-08-14 12:52:49,2019-08-14 08:52:48,2019-08-14 08:52:49,-28.79,-19.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","20190819_210631_022870",1,6,3,111,"Conversation","NOF",162.63,163.43,2019-08-14 12:52:49,2019-08-14 12:52:50,2019-08-14 08:52:49,2019-08-14 08:52:50,-29.46,-15.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","20190819_210631_022870",1,6,3,112,"Conversation","FAN",163.43,164.67,2019-08-14 12:52:50,2019-08-14 12:52:51,2019-08-14 08:52:50,2019-08-14 08:52:51,-27.05,-13.35,NA,NA,NA,NA,NA,NA,"RC|3|6|0|AICF|NT|FH","RC",3,6,0,"AICF","NT","FH",0,0,0,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","20190819_210631_022870",1,6,3,113,"Conversation","OLN",164.67,165.97,2019-08-14 12:52:51,2019-08-14 12:52:52,2019-08-14 08:52:51,2019-08-14 08:52:52,-23.3,-13.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","20190819_210631_022870",1,6,3,114,"Conversation","MAN",165.97,167.06,2019-08-14 12:52:52,2019-08-14 12:52:54,2019-08-14 08:52:52,2019-08-14 08:52:54,-23.16,-12.38,NA,NA,NA,NA,NA,NA,"RC|3|6|0|AICF|NT|FI","RC",3,6,0,"AICF","NT","FI",NA,NA,NA,NA,NA,NA,0,0,0,2.77,NA,NA,NA,NA,NA,NA,NA,NA
"115","20190819_210631_022870",1,6,3,115,"Conversation","OLN",167.06,167.86,2019-08-14 12:52:54,2019-08-14 12:52:54,2019-08-14 08:52:54,2019-08-14 08:52:54,-21.85,-15.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","20190819_210631_022870",1,6,3,116,"Conversation","MAN",167.86,168.86,2019-08-14 12:52:54,2019-08-14 12:52:55,2019-08-14 08:52:54,2019-08-14 08:52:55,-26.71,-18.37,NA,NA,NA,NA,NA,NA,"RC|3|6|0|AICF|NT|FH","RC",3,6,0,"AICF","NT","FH",NA,NA,NA,NA,NA,NA,0,0,0,3.72,NA,NA,NA,NA,NA,NA,NA,NA
"117","20190819_210631_022870",1,6,3,117,"Conversation","NOF",168.86,169.99,2019-08-14 12:52:55,2019-08-14 12:52:56,2019-08-14 08:52:55,2019-08-14 08:52:56,-45.63,-32.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","20190819_210631_022870",1,6,3,118,"Conversation","MAF",169.99,171.02,2019-08-14 12:52:56,2019-08-14 12:52:58,2019-08-14 08:52:56,2019-08-14 08:52:58,-36.54,-25.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","20190819_210631_022870",1,6,3,119,"Conversation","FAN",171.02,172.1,2019-08-14 12:52:58,2019-08-14 12:52:59,2019-08-14 08:52:58,2019-08-14 08:52:59,-26.55,-16.79,NA,NA,NA,NA,NA,NA,"RC|3|6|0|AICF|NT|FI","RC",3,6,0,"AICF","NT","FI",0,0,0,4.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","20190819_210631_022870",1,6,3,120,"Conversation","SIL",172.1,172.9,2019-08-14 12:52:59,2019-08-14 12:52:59,2019-08-14 08:52:59,2019-08-14 08:52:59,-55.58,-49.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","20190819_210631_022870",1,6,3,121,"Conversation","CHF",172.9,174,2019-08-14 12:52:59,2019-08-14 12:53:01,2019-08-14 08:52:59,2019-08-14 08:53:01,-37.55,-21.27,NA,0.08,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172.98,172.9,NA,NA,NA,NA,NA,NA
"122","20190819_210631_022870",1,6,3,122,"Conversation","FAN",174,175.95,2019-08-14 12:53:01,2019-08-14 12:53:02,2019-08-14 08:53:01,2019-08-14 08:53:02,-23.64,-15.56,NA,NA,NA,NA,NA,NA,"RC|3|6|0|AICF|NT|FH","RC",3,6,0,"AICF","NT","FH",0,0,0,6.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","20190819_210631_022870",1,6,3,123,"Conversation","NOF",175.95,177.09,2019-08-14 12:53:02,2019-08-14 12:53:04,2019-08-14 08:53:02,2019-08-14 08:53:04,-23.62,-5.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","20190819_210631_022870",1,6,3,124,"Conversation","FAN",177.09,178.8,2019-08-14 12:53:04,2019-08-14 12:53:05,2019-08-14 08:53:04,2019-08-14 08:53:05,-33.85,-27.46,NA,NA,NA,NA,NA,NA,"RC|3|6|0|AICF|NT|FH","RC",3,6,0,"AICF","NT","FH",0,0,0,7.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","20190819_210631_022870",1,6,3,125,"Conversation","FAN",178.8,179.8,2019-08-14 12:53:05,2019-08-14 12:53:06,2019-08-14 08:53:05,2019-08-14 08:53:06,-33.94,-28.35,NA,NA,NA,NA,NA,NA,"RC|3|6|0|AICF|TIFI|FH","RC",3,6,0,"AICF","TIFI","FH",0,0,0,3.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","20190819_210631_022870",1,6,3,126,"Conversation","OLN",179.8,180.6,2019-08-14 12:53:06,2019-08-14 12:53:07,2019-08-14 08:53:06,2019-08-14 08:53:07,-30.41,-25.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","20190819_210631_022870",1,6,3,127,"Conversation","CHN",180.6,181.64,2019-08-14 12:53:07,2019-08-14 12:53:08,2019-08-14 08:53:07,2019-08-14 08:53:08,-31.06,-25.61,NA,0,1,0.46,NA,NA,"RC|3|7|1|AICF|TIFR|FI","RC",3,7,1,"AICF","TIFR","FI",NA,NA,NA,NA,"PT181.64S","PT181.18S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","20190819_210631_022870",1,6,3,128,"Conversation","OLN",181.64,182.65,2019-08-14 12:53:08,2019-08-14 12:53:09,2019-08-14 08:53:08,2019-08-14 08:53:09,-25.96,-19.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","20190819_210631_022870",1,6,3,129,"Conversation","FAN",182.65,183.4,2019-08-14 12:53:09,2019-08-14 12:53:10,2019-08-14 08:53:09,2019-08-14 08:53:10,-26.48,-20.86,NA,NA,NA,NA,NA,NA,"RC|3|7|1|AICF|TIFI|FI","RC",3,7,1,"AICF","TIFI","FI",0,0,0,3.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","20190819_210631_022870",1,6,3,130,"Conversation","CHN",183.4,184.54,2019-08-14 12:53:10,2019-08-14 12:53:11,2019-08-14 08:53:10,2019-08-14 08:53:11,-24.3,-21.41,NA,0,1,1.14,NA,NA,"RC|3|8|2|AICF|TIFR|FI","RC",3,8,2,"AICF","TIFR","FI",NA,NA,NA,NA,"PT184.54S","PT183.40S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","20190819_210631_022870",1,6,3,131,"Conversation","CHN",184.54,185.15,2019-08-14 12:53:11,2019-08-14 12:53:12,2019-08-14 08:53:11,2019-08-14 08:53:12,-23.34,-19.48,NA,0,1,0.61,NA,NA,"RC|3|8|2|AICF|NT|FH","RC",3,8,2,"AICF","NT","FH",NA,NA,NA,NA,"PT185.15S","PT184.54S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","20190819_210631_022870",1,6,3,132,"Conversation","FAN",185.15,188.41,2019-08-14 12:53:12,2019-08-14 12:53:15,2019-08-14 08:53:12,2019-08-14 08:53:15,-24.17,-12.22,NA,NA,NA,NA,NA,NA,"RC|3|8|2|AICF|TIFI|FI","RC",3,8,2,"AICF","TIFI","FI",0,0,0,8.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","20190819_210631_022870",1,6,3,133,"Conversation","CHN",188.41,189.11,2019-08-14 12:53:15,2019-08-14 12:53:16,2019-08-14 08:53:15,2019-08-14 08:53:16,-20.55,-18.69,NA,0,1,0.7,NA,NA,"RC|3|9|3|AICF|TIFR|FI","RC",3,9,3,"AICF","TIFR","FI",NA,NA,NA,NA,"PT189.11S","PT188.41S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
