idx,AudioData,Answer,Age,ChildID
76727,4622638094,Non-Canonical,144,3681_1
76728,4622638094,Non-Canonical,144,3681_1
76729,4622638094,Crying,144,3681_1
76730,2295868330,Laughing,144,3681_1
76731,2295868330,Laughing,144,3681_1
76732,2295868330,Crying,144,3681_1
76733,2295868330,Non-Canonical,144,3681_1
76734,2295868330,Laughing,144,3681_1
76735,7516475753,Non-Canonical,144,3681_1
76736,7516475753,Laughing,144,3681_1
76737,7516475753,Crying,144,3681_1
76738,7516475753,Crying,144,3681_1
76739,7516475753,Crying,144,3681_1
76740,2944937505,Laughing,144,3681_1
76741,2944937505,Crying,144,3681_1
76742,2944937505,Crying,144,3681_1
76743,2944937505,Laughing,144,3681_1
76744,2944937505,Laughing,144,3681_1
76745,40657988,Crying,144,3681_1
76746,40657988,Crying,144,3681_1
76747,40657988,Crying,144,3681_1
76748,40657988,Crying,144,3681_1
76749,40657988,Non-Canonical,144,3681_1
76750,4143785817,Laughing,144,3681_1
76751,4143785817,Crying,144,3681_1
76752,4143785817,Laughing,144,3681_1
76753,4143785817,Non-Canonical,144,3681_1
76754,4143785817,Crying,144,3681_1
76755,7269777385,Laughing,144,3681_1
76756,7269777385,Laughing,144,3681_1
76757,7269777385,Crying,144,3681_1
76758,7269777385,Non-Canonical,144,3681_1
76759,7269777385,Crying,144,3681_1
76760,1806083283,Non-Canonical,144,3681_1
76761,1806083283,Crying,144,3681_1
76762,1806083283,Crying,144,3681_1
76763,1806083283,Crying,144,3681_1
76764,1806083283,Crying,144,3681_1
76765,6050931946,Non-Canonical,144,3681_1
76766,6050931946,Non-Canonical,144,3681_1
76767,6050931946,Crying,144,3681_1
76768,6050931946,Non-Canonical,144,3681_1
76769,6050931946,Crying,144,3681_1
76770,7886308454,Crying,144,3681_1
76771,7886308454,Crying,144,3681_1
76772,7886308454,Crying,144,3681_1
76773,7886308454,Crying,144,3681_1
76774,7886308454,Crying,144,3681_1
76775,6429164963,Non-Canonical,144,3681_1
76776,6429164963,Crying,144,3681_1
76777,6429164963,Crying,144,3681_1
76778,6429164963,Crying,144,3681_1
76779,6429164963,Crying,144,3681_1
76780,489964741,Laughing,144,3681_1
76781,489964741,Crying,144,3681_1
76782,489964741,Non-Canonical,144,3681_1
76783,489964741,Non-Canonical,144,3681_1
76784,489964741,Laughing,144,3681_1
76785,1477243609,Crying,144,3681_1
76786,1477243609,Crying,144,3681_1
76787,1477243609,Crying,144,3681_1
76788,1477243609,Crying,144,3681_1
76789,1477243609,Junk,144,3681_1
76790,8797762393,Junk,144,3681_1
76791,8797762393,Junk,144,3681_1
76792,8797762393,Junk,144,3681_1
76793,8797762393,Junk,144,3681_1
76794,8797762393,Non-Canonical,144,3681_1
76795,2215777235,Non-Canonical,144,3681_1
76796,2215777235,Crying,144,3681_1
76797,2215777235,Crying,144,3681_1
76798,2215777235,Crying,144,3681_1
76799,2215777235,Crying,144,3681_1
76800,2560869861,Canonical,144,3681_1
76801,2560869861,Laughing,144,3681_1
76802,2560869861,Crying,144,3681_1
76803,2560869861,Crying,144,3681_1
76804,2560869861,Crying,144,3681_1
76805,3891490847,Laughing,144,3681_1
76806,3891490847,Crying,144,3681_1
76807,3891490847,Non-Canonical,144,3681_1
76808,3891490847,Crying,144,3681_1
76809,3891490847,Non-Canonical,144,3681_1
76810,3548036775,Crying,144,3681_1
76811,3548036775,Crying,144,3681_1
76812,3548036775,Crying,144,3681_1
76813,3548036775,Crying,144,3681_1
76814,3548036775,Crying,144,3681_1
76815,6198893268,Crying,144,3681_1
76816,6198893268,Crying,144,3681_1
76817,6198893268,Laughing,144,3681_1
76818,6198893268,Junk,144,3681_1
76819,6198893268,Laughing,144,3681_1
76820,5361665670,Junk,144,3681_1
76821,5361665670,Laughing,144,3681_1
76822,5361665670,Crying,144,3681_1
76823,5361665670,Crying,144,3681_1
76824,5361665670,Crying,144,3681_1
76825,6039987819,Crying,144,3681_1
76826,6039987819,Crying,144,3681_1
76827,6039987819,Laughing,144,3681_1
76828,6039987819,Crying,144,3681_1
76829,6039987819,Laughing,144,3681_1
76830,8270502472,Non-Canonical,144,3681_1
76831,8270502472,Non-Canonical,144,3681_1
76832,8270502472,Non-Canonical,144,3681_1
76833,8270502472,Laughing,144,3681_1
76834,8270502472,Canonical,144,3681_1
76835,12613040,Crying,144,3681_1
76836,12613040,Junk,144,3681_1
76837,12613040,Junk,144,3681_1
76838,12613040,Non-Canonical,144,3681_1
76839,12613040,Crying,144,3681_1
76840,5669709828,Non-Canonical,144,3681_1
76841,5669709828,Crying,144,3681_1
76842,5669709828,Crying,144,3681_1
76843,5669709828,Non-Canonical,144,3681_1
76844,5669709828,Crying,144,3681_1
76845,3630285010,Non-Canonical,144,3681_1
76846,3630285010,Crying,144,3681_1
76847,3630285010,Junk,144,3681_1
76848,3630285010,Laughing,144,3681_1
76849,3630285010,Non-Canonical,144,3681_1
76850,5142912192,Crying,144,3681_1
76851,5142912192,Crying,144,3681_1
76852,5142912192,Crying,144,3681_1
76853,5142912192,Crying,144,3681_1
76854,5142912192,Crying,144,3681_1
76855,8627724701,Crying,144,3681_1
76856,8627724701,Crying,144,3681_1
76857,8627724701,Junk,144,3681_1
76858,8627724701,Junk,144,3681_1
76859,8627724701,Crying,144,3681_1
76860,4396581615,Non-Canonical,144,3681_1
76861,4396581615,Laughing,144,3681_1
76862,4396581615,Junk,144,3681_1
76863,4396581615,Crying,144,3681_1
76864,4396581615,Crying,144,3681_1
76865,8776961342,Crying,144,3681_1
76866,8776961342,Non-Canonical,144,3681_1
76867,8776961342,Crying,144,3681_1
76868,8776961342,Crying,144,3681_1
76869,8776961342,Crying,144,3681_1
76870,5713593,Crying,144,3681_1
76871,5713593,Non-Canonical,144,3681_1
76872,5713593,Non-Canonical,144,3681_1
76873,5713593,Junk,144,3681_1
76874,5713593,Non-Canonical,144,3681_1
76875,8763663764,Non-Canonical,144,3681_1
76876,8763663764,Canonical,144,3681_1
76877,8763663764,Non-Canonical,144,3681_1
76878,8763663764,Non-Canonical,144,3681_1
76879,8763663764,Non-Canonical,144,3681_1
76880,3669343744,Crying,144,3681_1
76881,3669343744,Crying,144,3681_1
76882,3669343744,Crying,144,3681_1
76883,3669343744,Crying,144,3681_1
76884,3669343744,Crying,144,3681_1
76885,781256535,Junk,144,3681_1
76886,781256535,Crying,144,3681_1
76887,781256535,Non-Canonical,144,3681_1
76888,781256535,Crying,144,3681_1
76889,781256535,Non-Canonical,144,3681_1
76890,5964288840,Non-Canonical,144,3681_1
76891,5964288840,Crying,144,3681_1
76892,5964288840,Non-Canonical,144,3681_1
76893,5964288840,Crying,144,3681_1
76894,5964288840,Junk,144,3681_1
76895,7337002805,Non-Canonical,144,3681_1
76896,7337002805,Non-Canonical,144,3681_1
76897,7337002805,Non-Canonical,144,3681_1
76898,7337002805,Laughing,144,3681_1
76899,7337002805,Non-Canonical,144,3681_1
76900,7103721293,Crying,144,3681_1
76901,7103721293,Crying,144,3681_1
76902,7103721293,Crying,144,3681_1
76903,7103721293,Crying,144,3681_1
76904,7103721293,Laughing,144,3681_1
76905,6827195164,Crying,144,3681_1
76906,6827195164,Non-Canonical,144,3681_1
76907,6827195164,Non-Canonical,144,3681_1
76908,6827195164,Laughing,144,3681_1
76909,6827195164,Crying,144,3681_1
76910,6665878435,Non-Canonical,144,3681_1
76911,6665878435,Crying,144,3681_1
76912,6665878435,Crying,144,3681_1
76913,6665878435,Crying,144,3681_1
76914,6665878435,Non-Canonical,144,3681_1
76915,5308842581,Crying,144,3681_1
76916,5308842581,Laughing,144,3681_1
76917,5308842581,Laughing,144,3681_1
76918,5308842581,Non-Canonical,144,3681_1
76919,5308842581,Crying,144,3681_1
76920,3321909632,Junk,144,3681_1
76921,3321909632,Crying,144,3681_1
76922,3321909632,Crying,144,3681_1
76923,3321909632,Laughing,144,3681_1
76924,3321909632,Non-Canonical,144,3681_1
76925,7946627845,Non-Canonical,144,3681_1
76926,7946627845,Crying,144,3681_1
76927,7946627845,Crying,144,3681_1
76928,7946627845,Crying,144,3681_1
76929,7946627845,Crying,144,3681_1
76930,805573117,Crying,144,3681_1
76931,805573117,Junk,144,3681_1
76932,805573117,Crying,144,3681_1
76933,805573117,Non-Canonical,144,3681_1
76934,805573117,Non-Canonical,144,3681_1
76935,4184745973,Non-Canonical,144,3681_1
76936,4184745973,Crying,144,3681_1
76937,4184745973,Laughing,144,3681_1
76938,4184745973,Crying,144,3681_1
76939,4184745973,Crying,144,3681_1
76940,2431406842,Crying,144,3681_1
76941,2431406842,Canonical,144,3681_1
76942,2431406842,Crying,144,3681_1
76943,2431406842,Crying,144,3681_1
76944,2431406842,Crying,144,3681_1
76945,8373545682,Crying,144,3681_1
76946,8373545682,Non-Canonical,144,3681_1
76947,8373545682,Crying,144,3681_1
76948,8373545682,Crying,144,3681_1
76949,8373545682,Crying,144,3681_1
76950,3492932102,Crying,144,3681_1
76951,3492932102,Crying,144,3681_1
76952,3492932102,Non-Canonical,144,3681_1
76953,3492932102,Crying,144,3681_1
76954,3492932102,Crying,144,3681_1
76955,9073512155,Junk,144,3681_1
76956,9073512155,Crying,144,3681_1
76957,9073512155,Junk,144,3681_1
76958,9073512155,Laughing,144,3681_1
76959,9073512155,Laughing,144,3681_1
76960,7813534308,Laughing,144,3681_1
76961,7813534308,Laughing,144,3681_1
76962,7813534308,Laughing,144,3681_1
76963,7813534308,Crying,144,3681_1
76964,7813534308,Crying,144,3681_1
76965,6814594845,Crying,144,3681_1
76966,6814594845,Laughing,144,3681_1
76967,6814594845,Crying,144,3681_1
76968,6814594845,Crying,144,3681_1
76969,6814594845,Crying,144,3681_1
76970,2812527102,Non-Canonical,144,3681_1
76971,2812527102,Non-Canonical,144,3681_1
76972,2812527102,Junk,144,3681_1
76973,2812527102,Non-Canonical,144,3681_1
76974,2812527102,Laughing,144,3681_1
76975,3622935783,Crying,144,3681_1
76976,3622935783,Crying,144,3681_1
76977,3622935783,Laughing,144,3681_1
76978,3622935783,Crying,144,3681_1
76979,3622935783,Crying,144,3681_1
76980,5013879773,Non-Canonical,144,3681_1
76981,5013879773,Crying,144,3681_1
76982,5013879773,Junk,144,3681_1
76983,5013879773,Canonical,144,3681_1
76984,5013879773,Crying,144,3681_1
76985,1020398109,Non-Canonical,144,3681_1
76986,1020398109,Non-Canonical,144,3681_1
76987,1020398109,Non-Canonical,144,3681_1
76988,1020398109,Non-Canonical,144,3681_1
76989,1020398109,Crying,144,3681_1
76990,3296322214,Non-Canonical,144,3681_1
76991,3296322214,Crying,144,3681_1
76992,3296322214,Laughing,144,3681_1
76993,3296322214,Crying,144,3681_1
76994,3296322214,Laughing,144,3681_1
76995,1175977457,Non-Canonical,144,3681_1
76996,1175977457,Laughing,144,3681_1
76997,1175977457,Crying,144,3681_1
76998,1175977457,Non-Canonical,144,3681_1
76999,1175977457,Canonical,144,3681_1
77000,3559128486,Non-Canonical,144,3681_1
77001,3559128486,Laughing,144,3681_1
77002,3559128486,Crying,144,3681_1
77003,3559128486,Crying,144,3681_1
77004,3559128486,Crying,144,3681_1
77005,2016162944,Crying,144,3681_1
77006,2016162944,Laughing,144,3681_1
77007,2016162944,Laughing,144,3681_1
77008,2016162944,Crying,144,3681_1
77009,2016162944,Laughing,144,3681_1
77010,7293289090,Crying,144,3681_1
77011,7293289090,Laughing,144,3681_1
77012,7293289090,Crying,144,3681_1
77013,7293289090,Laughing,144,3681_1
77014,7293289090,Laughing,144,3681_1
77015,2153876138,Non-Canonical,144,3681_1
77016,2153876138,Non-Canonical,144,3681_1
77017,2153876138,Laughing,144,3681_1
77018,2153876138,Crying,144,3681_1
77019,2153876138,Crying,144,3681_1
77020,5746954810,Non-Canonical,144,3681_1
77021,5746954810,Non-Canonical,144,3681_1
77022,5746954810,Laughing,144,3681_1
77023,5746954810,Non-Canonical,144,3681_1
77024,5746954810,Junk,144,3681_1
77025,7038763350,Crying,144,3681_1
77026,7038763350,Non-Canonical,144,3681_1
77027,7038763350,Crying,144,3681_1
77028,7038763350,Crying,144,3681_1
77029,7038763350,Crying,144,3681_1
77030,9572137019,Crying,144,3681_1
77031,9572137019,Non-Canonical,144,3681_1
77032,9572137019,Crying,144,3681_1
77033,9572137019,Crying,144,3681_1
77034,9572137019,Non-Canonical,144,3681_1
77035,9572137019,Crying,144,3681_1
77036,6446440918,Crying,144,3681_1
77037,6446440918,Non-Canonical,144,3681_1
77038,6446440918,Crying,144,3681_1
77039,6446440918,Crying,144,3681_1
77040,6446440918,Crying,144,3681_1
77041,7161412376,Non-Canonical,144,3681_1
77042,7161412376,Crying,144,3681_1
77043,7161412376,Non-Canonical,144,3681_1
77044,7161412376,Laughing,144,3681_1
77045,7161412376,Laughing,144,3681_1
77046,5181767101,Crying,144,3681_1
77047,5181767101,Non-Canonical,144,3681_1
77048,5181767101,Crying,144,3681_1
77049,5181767101,Non-Canonical,144,3681_1
77050,5181767101,Crying,144,3681_1
77051,4221678211,Crying,144,3681_1
77052,4221678211,Laughing,144,3681_1
77053,4221678211,Non-Canonical,144,3681_1
77054,4221678211,Crying,144,3681_1
77055,4221678211,Crying,144,3681_1
77056,62137313,Laughing,144,3681_1
77057,62137313,Crying,144,3681_1
77058,62137313,Laughing,144,3681_1
77059,62137313,Laughing,144,3681_1
77060,62137313,Crying,144,3681_1
77061,4844466269,Crying,144,3681_1
77062,4844466269,Crying,144,3681_1
77063,4844466269,Non-Canonical,144,3681_1
77064,4844466269,Non-Canonical,144,3681_1
77065,4844466269,Non-Canonical,144,3681_1
77066,9257221090,Crying,144,3681_1
77067,9257221090,Laughing,144,3681_1
77068,9257221090,Crying,144,3681_1
77069,9257221090,Non-Canonical,144,3681_1
77070,9257221090,Non-Canonical,144,3681_1
77071,2215415985,Crying,144,3681_1
77072,2215415985,Crying,144,3681_1
77073,2215415985,Laughing,144,3681_1
77074,2215415985,Crying,144,3681_1
77075,2215415985,Crying,144,3681_1
77076,5118905782,Non-Canonical,144,3681_1
77077,5118905782,Non-Canonical,144,3681_1
77078,5118905782,Non-Canonical,144,3681_1
77079,5118905782,Non-Canonical,144,3681_1
77080,5118905782,Non-Canonical,144,3681_1
77081,7817106965,Crying,144,3681_1
77082,7817106965,Crying,144,3681_1
77083,7817106965,Laughing,144,3681_1
77084,7817106965,Crying,144,3681_1
77085,7817106965,Crying,144,3681_1
77086,6214481520,Crying,144,3681_1
77087,6214481520,Non-Canonical,144,3681_1
77088,6214481520,Laughing,144,3681_1
77089,6214481520,Laughing,144,3681_1
77090,6214481520,Crying,144,3681_1
77091,3274632024,Non-Canonical,144,3681_1
77092,3274632024,Crying,144,3681_1
77093,3274632024,Crying,144,3681_1
77094,3274632024,Non-Canonical,144,3681_1
77095,3274632024,Non-Canonical,144,3681_1
77096,6489357211,Non-Canonical,144,3681_1
77097,6489357211,Canonical,144,3681_1
77098,6489357211,Non-Canonical,144,3681_1
77099,6489357211,Non-Canonical,144,3681_1
77100,6489357211,Non-Canonical,144,3681_1
77101,2698306313,Crying,144,3681_1
77102,2698306313,Crying,144,3681_1
77103,2698306313,Laughing,144,3681_1
77104,2698306313,Crying,144,3681_1
77105,2698306313,Laughing,144,3681_1
77106,5545531397,Non-Canonical,144,3681_1
77107,5545531397,Non-Canonical,144,3681_1
77108,5545531397,Crying,144,3681_1
77109,5545531397,Non-Canonical,144,3681_1
77110,5545531397,Crying,144,3681_1
77111,1375203180,Crying,144,3681_1
77112,1375203180,Crying,144,3681_1
77113,1375203180,Laughing,144,3681_1
77114,1375203180,Crying,144,3681_1
77115,1375203180,Laughing,144,3681_1
77116,9778969940,Non-Canonical,144,3681_1
77117,9778969940,Laughing,144,3681_1
77118,9778969940,Crying,144,3681_1
77119,9778969940,Crying,144,3681_1
77120,9778969940,Junk,144,3681_1
77121,8516668791,Non-Canonical,144,3681_1
77122,8516668791,Junk,144,3681_1
77123,8516668791,Crying,144,3681_1
77124,8516668791,Laughing,144,3681_1
77125,8516668791,Non-Canonical,144,3681_1
77126,4274836875,Laughing,144,3681_1
77127,4274836875,Non-Canonical,144,3681_1
77128,4274836875,Laughing,144,3681_1
77129,4274836875,Crying,144,3681_1
77130,4274836875,Crying,144,3681_1
77131,9790468171,Non-Canonical,144,3681_1
77132,9790468171,Non-Canonical,144,3681_1
77133,9790468171,Non-Canonical,144,3681_1
77134,9790468171,Laughing,144,3681_1
77135,9790468171,Non-Canonical,144,3681_1
77136,947297991,Non-Canonical,144,3681_1
77137,947297991,Non-Canonical,144,3681_1
77138,947297991,Laughing,144,3681_1
77139,947297991,Non-Canonical,144,3681_1
77140,947297991,Laughing,144,3681_1
77141,1245969201,Non-Canonical,144,3681_1
77142,1245969201,Non-Canonical,144,3681_1
77143,1245969201,Canonical,144,3681_1
77144,1245969201,Crying,144,3681_1
77145,1245969201,Laughing,144,3681_1
77146,6015611590,Crying,144,3681_1
77147,6015611590,Laughing,144,3681_1
77148,6015611590,Non-Canonical,144,3681_1
77149,6015611590,Non-Canonical,144,3681_1
77150,6015611590,Crying,144,3681_1
77151,6144812981,Crying,144,3681_1
77152,6144812981,Non-Canonical,144,3681_1
77153,6144812981,Non-Canonical,144,3681_1
77154,6144812981,Non-Canonical,144,3681_1
77155,6144812981,Canonical,144,3681_1
77156,8348234385,Junk,144,3681_1
77157,8348234385,Laughing,144,3681_1
77158,8348234385,Non-Canonical,144,3681_1
77159,8348234385,Laughing,144,3681_1
77160,8348234385,Crying,144,3681_1
77161,6584330076,Non-Canonical,144,3681_1
77162,6584330076,Junk,144,3681_1
77163,6584330076,Crying,144,3681_1
77164,6584330076,Non-Canonical,144,3681_1
77165,6584330076,Non-Canonical,144,3681_1
77166,2839087235,Junk,144,3681_1
77167,2839087235,Junk,144,3681_1
77168,2839087235,Junk,144,3681_1
77169,2839087235,Non-Canonical,144,3681_1
77170,2839087235,Junk,144,3681_1
77171,4514201128,Crying,144,3681_1
77172,4514201128,Crying,144,3681_1
77173,4514201128,Non-Canonical,144,3681_1
77174,4514201128,Non-Canonical,144,3681_1
77175,4514201128,Non-Canonical,144,3681_1
77176,267922691,Canonical,144,3681_1
77177,267922691,Laughing,144,3681_1
77178,267922691,Junk,144,3681_1
77179,267922691,Junk,144,3681_1
77180,267922691,Laughing,144,3681_1
77181,8251198073,Non-Canonical,144,3681_1
77182,8251198073,Non-Canonical,144,3681_1
77183,8251198073,Non-Canonical,144,3681_1
77184,8251198073,Crying,144,3681_1
77185,8251198073,Crying,144,3681_1
77186,9166121223,Crying,144,3681_1
77187,9166121223,Crying,144,3681_1
77188,9166121223,Non-Canonical,144,3681_1
77189,9166121223,Junk,144,3681_1
77190,9166121223,Non-Canonical,144,3681_1
77191,5328197558,Non-Canonical,144,3681_1
77192,5328197558,Crying,144,3681_1
77193,5328197558,Non-Canonical,144,3681_1
77194,5328197558,Crying,144,3681_1
77195,5328197558,Non-Canonical,144,3681_1
77196,1115042867,Non-Canonical,144,3681_1
77197,1115042867,Laughing,144,3681_1
77198,1115042867,Non-Canonical,144,3681_1
77199,1115042867,Crying,144,3681_1
77200,1115042867,Crying,144,3681_1
77201,3076743572,Canonical,144,3681_1
77202,3076743572,Crying,144,3681_1
77203,3076743572,Non-Canonical,144,3681_1
77204,3076743572,Non-Canonical,144,3681_1
77205,3076743572,Crying,144,3681_1
77206,6398809035,Laughing,144,3681_1
77207,6398809035,Crying,144,3681_1
77208,6398809035,Crying,144,3681_1
77209,6398809035,Crying,144,3681_1
77210,6398809035,Laughing,144,3681_1
77211,9812656330,Non-Canonical,144,3681_1
77212,9812656330,Non-Canonical,144,3681_1
77213,9812656330,Non-Canonical,144,3681_1
77214,9812656330,Crying,144,3681_1
77215,9812656330,Non-Canonical,144,3681_1
77216,2558175647,Laughing,144,3681_1
77217,2558175647,Laughing,144,3681_1
77218,2558175647,Laughing,144,3681_1
77219,2558175647,Crying,144,3681_1
77220,2558175647,Crying,144,3681_1
77221,1797711142,Laughing,144,3681_1
77222,1797711142,Non-Canonical,144,3681_1
77223,1797711142,Non-Canonical,144,3681_1
77224,1797711142,Crying,144,3681_1
77225,1797711142,Non-Canonical,144,3681_1
77226,3639312435,Non-Canonical,144,3681_1
77227,3639312435,Non-Canonical,144,3681_1
77228,3639312435,Junk,144,3681_1
77229,3639312435,Laughing,144,3681_1
77230,3639312435,Non-Canonical,144,3681_1
77231,2432046438,Non-Canonical,144,3681_1
77232,2432046438,Crying,144,3681_1
77233,2432046438,Non-Canonical,144,3681_1
77234,2432046438,Non-Canonical,144,3681_1
77235,2432046438,Laughing,144,3681_1
77236,1487691529,Non-Canonical,144,3681_1
77237,1487691529,Non-Canonical,144,3681_1
77238,1487691529,Non-Canonical,144,3681_1
77239,1487691529,Non-Canonical,144,3681_1
77240,1487691529,Crying,144,3681_1
77241,5491137813,Non-Canonical,144,3681_1
77242,5491137813,Non-Canonical,144,3681_1
77243,5491137813,Non-Canonical,144,3681_1
77244,5491137813,Non-Canonical,144,3681_1
