"startTime","itsId","endTime","LENA_type","segmentId_DB","ChildID","Age_months_actual","filename","Endtime","Major_Choice","Num_Agreement"
29843.98,"20181218_132113_024879",29844.74,"Can/non-can","3071.DB1","3131_1",21.26,"20181218_132113_024879",29844.74,"Non-canonical syllables",3
29847.75,"20181218_132113_024879",29848.77,"Can/non-can","3002.DB1","3131_1",21.26,"20181218_132113_024879",29848.77,"Don't mark",2
29848.77,"20181218_132113_024879",29849.41,"Can/non-can","5193.DB1","3131_1",21.26,"20181218_132113_024879",29849.41,"Non-canonical syllables",2
29850.28,"20181218_132113_024879",29850.95,"Crying","6555.DB1","3131_1",21.26,"20181218_132113_024879",29850.95,"Non-canonical syllables",2
29851.95,"20181218_132113_024879",29852.55,"Can/non-can","3881.DB1","3131_1",21.26,"20181218_132113_024879",29852.55,"Non-canonical syllables",3
29853.35,"20181218_132113_024879",29854.55,"Can/non-can","3953.DB1","3131_1",21.26,"20181218_132113_024879",29854.55,"Crying",2
29854.55,"20181218_132113_024879",29855.55,"Can/non-can","6008.DB1","3131_1",21.26,"20181218_132113_024879",29855.55,"Don't mark",3
29855.55,"20181218_132113_024879",29857.22,"Can/non-can","7312.DB1","3131_1",21.26,"20181218_132113_024879",29857.22,"Non-canonical syllables",3
29858.12,"20181218_132113_024879",29859.2,"Crying","6531.DB1","3131_1",21.26,"20181218_132113_024879",29859.2,"Non-canonical syllables",3
29860.47,"20181218_132113_024879",29861.61,"Can/non-can","4412.DB1","3131_1",21.26,"20181218_132113_024879",29861.61,"Don't mark",3
29863.99,"20181218_132113_024879",29865.12,"Can/non-can","4547.DB1","3131_1",21.26,"20181218_132113_024879",29865.12,"None",0
29866.53,"20181218_132113_024879",29867.53,"Can/non-can","5614.DB1","3131_1",21.26,"20181218_132113_024879",29867.53,"Don't mark",3
29869.13,"20181218_132113_024879",29871.86,"Crying","5342.DB1","3131_1",21.26,"20181218_132113_024879",29871.86,"Crying",3
29871.86,"20181218_132113_024879",29873.43,"Can/non-can","7289.DB1","3131_1",21.26,"20181218_132113_024879",29873.43,"Don't mark",3
29873.43,"20181218_132113_024879",29874.11,"Crying","5234.DB1","3131_1",21.26,"20181218_132113_024879",29874.11,"Non-canonical syllables",3
29879.05,"20181218_132113_024879",29879.73,"Can/non-can","3360.DB1","3131_1",21.26,"20181218_132113_024879",29879.73,"None",0
29893.76,"20181218_132113_024879",29895.02,"Can/non-can","6416.DB1","3131_1",21.26,"20181218_132113_024879",29895.02,"Non-canonical syllables",2
29904.02,"20181218_132113_024879",29904.66,"Can/non-can","5208.DB1","3131_1",21.26,"20181218_132113_024879",29904.66,"Non-canonical syllables",3
29908.04,"20181218_132113_024879",29908.9,"Can/non-can","5656.DB1","3131_1",21.26,"20181218_132113_024879",29908.9,"Non-canonical syllables",3
29912.98,"20181218_132113_024879",29913.58,"Can/non-can","6166.DB1","3131_1",21.26,"20181218_132113_024879",29913.58,"Non-canonical syllables",2
29914.49,"20181218_132113_024879",29915.2,"Can/non-can","5117.DB1","3131_1",21.26,"20181218_132113_024879",29915.2,"Don't mark",3
29916.26,"20181218_132113_024879",29917.02,"Can/non-can","3391.DB1","3131_1",21.26,"20181218_132113_024879",29917.02,"Non-canonical syllables",3
29926.63,"20181218_132113_024879",29927.43,"Can/non-can","6285.DB1","3131_1",21.26,"20181218_132113_024879",29927.43,"Non-canonical syllables",3
29929.15,"20181218_132113_024879",29929.77,"Can/non-can","3608.DB1","3131_1",21.26,"20181218_132113_024879",29929.77,"Non-canonical syllables",3
29932.98,"20181218_132113_024879",29934.27,"Can/non-can","4773.DB1","3131_1",21.26,"20181218_132113_024879",29934.27,"Don't mark",2
29941.52,"20181218_132113_024879",29942.12,"Can/non-can","3387.DB1","3131_1",21.26,"20181218_132113_024879",29942.12,"None",0
29942.92,"20181218_132113_024879",29943.52,"Can/non-can","6120.DB1","3131_1",21.26,"20181218_132113_024879",29943.52,"Non-canonical syllables",3
29946.59,"20181218_132113_024879",29947.19,"Can/non-can","4089.DB1","3131_1",21.26,"20181218_132113_024879",29947.19,"Non-canonical syllables",3
29948.57,"20181218_132113_024879",29949.26,"Crying","2839.DB1","3131_1",21.26,"20181218_132113_024879",29949.26,"None",0
29952.3,"20181218_132113_024879",29956.02,"Crying","5830.DB1","3131_1",21.26,"20181218_132113_024879",29956.02,"None",0
29956.82,"20181218_132113_024879",29958.31,"Can/non-can","3270.DB1","3131_1",21.26,"20181218_132113_024879",29958.31,"Non-canonical syllables",2
29959.58,"20181218_132113_024879",29961.64,"Can/non-can","6261.DB1","3131_1",21.26,"20181218_132113_024879",29961.64,"Don't mark",3
29965.18,"20181218_132113_024879",29965.78,"Can/non-can","6868.DB1","3131_1",21.26,"20181218_132113_024879",29965.78,"Non-canonical syllables",3
29966.58,"20181218_132113_024879",29967.23,"Can/non-can","7314.DB1","3131_1",21.26,"20181218_132113_024879",29967.23,"Non-canonical syllables",3
29972.81,"20181218_132113_024879",29973.46,"Can/non-can","5868.DB1","3131_1",21.26,"20181218_132113_024879",29973.46,"Canonical syllables",2
29987.93,"20181218_132113_024879",29988.53,"Can/non-can","5271.DB1","3131_1",21.26,"20181218_132113_024879",29988.53,"Non-canonical syllables",3
29989.92,"20181218_132113_024879",29990.52,"Can/non-can","4385.DB1","3131_1",21.26,"20181218_132113_024879",29990.52,"Non-canonical syllables",3
29991.9,"20181218_132113_024879",29996.02,"Crying","5161.DB1","3131_1",21.26,"20181218_132113_024879",29996.02,"Crying",3
29997.47,"20181218_132113_024879",29999.67,"Crying","7239.DB1","3131_1",21.26,"20181218_132113_024879",29999.67,"Non-canonical syllables",3
30002.82,"20181218_132113_024879",30004.33,"Crying","6594.DB1","3131_1",21.26,"20181218_132113_024879",30004.33,"Non-canonical syllables",3
30006.24,"20181218_132113_024879",30006.94,"Can/non-can","6917.DB1","3131_1",21.26,"20181218_132113_024879",30006.94,"Non-canonical syllables",3
30007.88,"20181218_132113_024879",30009.17,"Can/non-can","4391.DB1","3131_1",21.26,"20181218_132113_024879",30009.17,"Non-canonical syllables",3
30010.97,"20181218_132113_024879",30011.61,"Can/non-can","3851.DB1","3131_1",21.26,"20181218_132113_024879",30011.61,"Non-canonical syllables",3
30014.55,"20181218_132113_024879",30015.84,"Can/non-can","3587.DB1","3131_1",21.26,"20181218_132113_024879",30015.84,"Non-canonical syllables",3
30016.77,"20181218_132113_024879",30017.47,"Can/non-can","5132.DB1","3131_1",21.26,"20181218_132113_024879",30017.47,"Don't mark",3
30018.55,"20181218_132113_024879",30020.46,"Crying","4344.DB1","3131_1",21.26,"20181218_132113_024879",30020.46,"Don't mark",2
30021.28,"20181218_132113_024879",30022.35,"Crying","6119.DB1","3131_1",21.26,"20181218_132113_024879",30022.35,"Non-canonical syllables",3
30023.85,"20181218_132113_024879",30026.11,"Can/non-can","5328.DB1","3131_1",21.26,"20181218_132113_024879",30026.11,"Non-canonical syllables",3
30026.11,"20181218_132113_024879",30027.11,"Crying","2865.DB1","3131_1",21.26,"20181218_132113_024879",30027.11,"Non-canonical syllables",3
30027.11,"20181218_132113_024879",30027.81,"Crying","3426.DB1","3131_1",21.26,"20181218_132113_024879",30027.81,"Non-canonical syllables",3
30027.81,"20181218_132113_024879",30028.61,"Can/non-can","3591.DB1","3131_1",21.26,"20181218_132113_024879",30028.61,"Non-canonical syllables",2
30028.61,"20181218_132113_024879",30029.24,"Can/non-can","2861.DB1","3131_1",21.26,"20181218_132113_024879",30029.24,"Non-canonical syllables",3
30030.62,"20181218_132113_024879",30031.83,"Can/non-can","6157.DB1","3131_1",21.26,"20181218_132113_024879",30031.83,"None",0
30037.48,"20181218_132113_024879",30038.22,"Crying","3900.DB1","3131_1",21.26,"20181218_132113_024879",30038.22,"Don't mark",2
30039.37,"20181218_132113_024879",30040.08,"Can/non-can","3020.DB1","3131_1",21.26,"20181218_132113_024879",30040.08,"Don't mark",3
30045.91,"20181218_132113_024879",30046.82,"Can/non-can","4994.DB1","3131_1",21.26,"20181218_132113_024879",30046.82,"Non-canonical syllables",3
30048.93,"20181218_132113_024879",30049.53,"Can/non-can","4794.DB1","3131_1",21.26,"20181218_132113_024879",30049.53,"Non-canonical syllables",3
30054.84,"20181218_132113_024879",30055.44,"Can/non-can","4423.DB1","3131_1",21.26,"20181218_132113_024879",30055.44,"Non-canonical syllables",3
30067.6,"20181218_132113_024879",30068.2,"Can/non-can","4656.DB1","3131_1",21.26,"20181218_132113_024879",30068.2,"Non-canonical syllables",2
30072.39,"20181218_132113_024879",30073.08,"Can/non-can","2644.DB1","3131_1",21.26,"20181218_132113_024879",30073.08,"Non-canonical syllables",3
30079.44,"20181218_132113_024879",30080.1,"Crying","7139.DB1","3131_1",21.26,"20181218_132113_024879",30080.1,"Non-canonical syllables",3
30083.51,"20181218_132113_024879",30085.57,"Can/non-can","6997.DB1","3131_1",21.26,"20181218_132113_024879",30085.57,"Non-canonical syllables",2
30091.32,"20181218_132113_024879",30091.92,"Can/non-can","5918.DB1","3131_1",21.26,"20181218_132113_024879",30091.92,"Don't mark",2
30092.95,"20181218_132113_024879",30093.62,"Can/non-can","5979.DB1","3131_1",21.26,"20181218_132113_024879",30093.62,"Don't mark",2
30094.7,"20181218_132113_024879",30095.3,"Can/non-can","3662.DB1","3131_1",21.26,"20181218_132113_024879",30095.3,"Non-canonical syllables",3
30098.51,"20181218_132113_024879",30099.13,"Can/non-can","3797.DB1","3131_1",21.26,"20181218_132113_024879",30099.13,"Non-canonical syllables",2
30100.15,"20181218_132113_024879",30100.89,"Can/non-can","3130.DB1","3131_1",21.26,"20181218_132113_024879",30100.89,"Don't mark",3
30107.73,"20181218_132113_024879",30108.37,"Crying","6437.DB1","3131_1",21.26,"20181218_132113_024879",30108.37,"Don't mark",2
30109.63,"20181218_132113_024879",30110.72,"Can/non-can","3767.DB1","3131_1",21.26,"20181218_132113_024879",30110.72,"Non-canonical syllables",3
30113.39,"20181218_132113_024879",30113.99,"Can/non-can","3003.DB1","3131_1",21.26,"20181218_132113_024879",30113.99,"Don't mark",3
30122.31,"20181218_132113_024879",30123.12,"Crying","4139.DB1","3131_1",21.26,"20181218_132113_024879",30123.12,"Don't mark",2
30123.96,"20181218_132113_024879",30124.76,"Can/non-can","3316.DB1","3131_1",21.26,"20181218_132113_024879",30124.76,"Non-canonical syllables",3
30125.78,"20181218_132113_024879",30127.02,"Can/non-can","5741.DB1","3131_1",21.26,"20181218_132113_024879",30127.02,"Don't mark",3
30128.08,"20181218_132113_024879",30128.71,"Crying","4909.DB1","3131_1",21.26,"20181218_132113_024879",30128.71,"Don't mark",2
30129.52,"20181218_132113_024879",30133.18,"Can/non-can","5916.DB1","3131_1",21.26,"20181218_132113_024879",30133.18,"Non-canonical syllables",2
30135.78,"20181218_132113_024879",30136.51,"Can/non-can","5120.DB1","3131_1",21.26,"20181218_132113_024879",30136.51,"Non-canonical syllables",3
30138.2,"20181218_132113_024879",30138.85,"Can/non-can","4858.DB1","3131_1",21.26,"20181218_132113_024879",30138.85,"Non-canonical syllables",3
30141.76,"20181218_132113_024879",30142.39,"Can/non-can","3544.DB1","3131_1",21.26,"20181218_132113_024879",30142.39,"Non-canonical syllables",2
30145.33,"20181218_132113_024879",30145.93,"Can/non-can","3775.DB1","3131_1",21.26,"20181218_132113_024879",30145.93,"Non-canonical syllables",3
30145.93,"20181218_132113_024879",30147.5,"Can/non-can","7026.DB1","3131_1",21.26,"20181218_132113_024879",30147.5,"Don't mark",3
30147.5,"20181218_132113_024879",30148.11,"Crying","5055.DB1","3131_1",21.26,"20181218_132113_024879",30148.11,"Non-canonical syllables",3
30151.86,"20181218_132113_024879",30152.51,"Can/non-can","6252.DB1","3131_1",21.26,"20181218_132113_024879",30152.51,"Non-canonical syllables",3
30153.52,"20181218_132113_024879",30154.12,"Can/non-can","4804.DB1","3131_1",21.26,"20181218_132113_024879",30154.12,"Non-canonical syllables",2
30155.92,"20181218_132113_024879",30156.52,"Can/non-can","3939.DB1","3131_1",21.26,"20181218_132113_024879",30156.52,"Non-canonical syllables",3
30165.96,"20181218_132113_024879",30166.63,"Can/non-can","2691.DB1","3131_1",21.26,"20181218_132113_024879",30166.63,"Non-canonical syllables",3
30167.63,"20181218_132113_024879",30168.8,"Can/non-can","2786.DB1","3131_1",21.26,"20181218_132113_024879",30168.8,"Non-canonical syllables",2
30171.25,"20181218_132113_024879",30171.85,"Can/non-can","6979.DB1","3131_1",21.26,"20181218_132113_024879",30171.85,"Non-canonical syllables",2
30174.72,"20181218_132113_024879",30175.56,"Can/non-can","3553.DB1","3131_1",21.26,"20181218_132113_024879",30175.56,"Don't mark",2
30178.71,"20181218_132113_024879",30179.67,"Can/non-can","4576.DB1","3131_1",21.26,"20181218_132113_024879",30179.67,"Non-canonical syllables",2
30185.75,"20181218_132113_024879",30186.73,"Can/non-can","6974.DB1","3131_1",21.26,"20181218_132113_024879",30186.73,"Non-canonical syllables",3
30188.55,"20181218_132113_024879",30189.16,"Can/non-can","2873.DB1","3131_1",21.26,"20181218_132113_024879",30189.16,"Non-canonical syllables",3
30194.91,"20181218_132113_024879",30197.49,"Crying","6266.DB1","3131_1",21.26,"20181218_132113_024879",30197.49,"Non-canonical syllables",3
30198.29,"20181218_132113_024879",30199.96,"Crying","2845.DB1","3131_1",21.26,"20181218_132113_024879",30199.96,"Non-canonical syllables",3
30201.21,"20181218_132113_024879",30201.85,"Can/non-can","5590.DB1","3131_1",21.26,"20181218_132113_024879",30201.85,"Non-canonical syllables",3
30204.06,"20181218_132113_024879",30204.68,"Can/non-can","4097.DB1","3131_1",21.26,"20181218_132113_024879",30204.68,"Non-canonical syllables",3
30206.66,"20181218_132113_024879",30207.79,"Can/non-can","3711.DB1","3131_1",21.26,"20181218_132113_024879",30207.79,"Non-canonical syllables",2
30213,"20181218_132113_024879",30213.69,"Can/non-can","4581.DB1","3131_1",21.26,"20181218_132113_024879",30213.69,"Non-canonical syllables",3
30215.34,"20181218_132113_024879",30218.56,"Can/non-can","4744.DB1","3131_1",21.26,"20181218_132113_024879",30218.56,"Non-canonical syllables",3
30220.86,"20181218_132113_024879",30221.54,"Can/non-can","5693.DB1","3131_1",21.26,"20181218_132113_024879",30221.54,"Non-canonical syllables",2
30223.38,"20181218_132113_024879",30224.45,"Can/non-can","5116.DB1","3131_1",21.26,"20181218_132113_024879",30224.45,"Don't mark",3
30226.25,"20181218_132113_024879",30227.4,"Can/non-can","5304.DB1","3131_1",21.26,"20181218_132113_024879",30227.4,"Non-canonical syllables",3
30228.28,"20181218_132113_024879",30229.53,"Can/non-can","4782.DB1","3131_1",21.26,"20181218_132113_024879",30229.53,"Non-canonical syllables",3
30230.33,"20181218_132113_024879",30231.9,"Can/non-can","4983.DB1","3131_1",21.26,"20181218_132113_024879",30231.9,"Non-canonical syllables",3
30233.87,"20181218_132113_024879",30234.47,"Can/non-can","6945.DB1","3131_1",21.26,"20181218_132113_024879",30234.47,"Non-canonical syllables",2
30235.37,"20181218_132113_024879",30236.79,"Can/non-can","6681.DB1","3131_1",21.26,"20181218_132113_024879",30236.79,"Non-canonical syllables",3
30241.63,"20181218_132113_024879",30242.24,"Crying","4907.DB1","3131_1",21.26,"20181218_132113_024879",30242.24,"Non-canonical syllables",3
30243.64,"20181218_132113_024879",30244.26,"Crying","7067.DB1","3131_1",21.26,"20181218_132113_024879",30244.26,"Non-canonical syllables",2
30260.39,"20181218_132113_024879",30263.4,"Can/non-can","5520.DB1","3131_1",21.26,"20181218_132113_024879",30263.4,"Non-canonical syllables",3
30264.4,"20181218_132113_024879",30265.02,"Can/non-can","3625.DB1","3131_1",21.26,"20181218_132113_024879",30265.02,"Non-canonical syllables",2
30266.14,"20181218_132113_024879",30266.75,"Can/non-can","3001.DB1","3131_1",21.26,"20181218_132113_024879",30266.75,"Don't mark",2
30268.18,"20181218_132113_024879",30269.02,"Can/non-can","5528.DB1","3131_1",21.26,"20181218_132113_024879",30269.02,"Non-canonical syllables",3
30270.05,"20181218_132113_024879",30270.65,"Can/non-can","6385.DB1","3131_1",21.26,"20181218_132113_024879",30270.65,"Non-canonical syllables",3
30272.39,"20181218_132113_024879",30273.11,"Can/non-can","7179.DB1","3131_1",21.26,"20181218_132113_024879",30273.11,"Non-canonical syllables",3
30274.37,"20181218_132113_024879",30276.35,"Can/non-can","3379.DB1","3131_1",21.26,"20181218_132113_024879",30276.35,"Non-canonical syllables",2
30278.45,"20181218_132113_024879",30279.05,"Can/non-can","2942.DB1","3131_1",21.26,"20181218_132113_024879",30279.05,"Non-canonical syllables",2
30281.23,"20181218_132113_024879",30282.09,"Can/non-can","5705.DB1","3131_1",21.26,"20181218_132113_024879",30282.09,"Non-canonical syllables",2
30288.51,"20181218_132113_024879",30289.24,"Can/non-can","6332.DB1","3131_1",21.26,"20181218_132113_024879",30289.24,"Canonical syllables",2
30296.2,"20181218_132113_024879",30296.91,"Can/non-can","2712.DB1","3131_1",21.26,"20181218_132113_024879",30296.91,"Non-canonical syllables",3
30304.51,"20181218_132113_024879",30305.11,"Can/non-can","4653.DB1","3131_1",21.26,"20181218_132113_024879",30305.11,"Non-canonical syllables",3
30305.91,"20181218_132113_024879",30306.51,"Can/non-can","6878.DB1","3131_1",21.26,"20181218_132113_024879",30306.51,"Non-canonical syllables",3
30307.33,"20181218_132113_024879",30309.18,"Can/non-can","4312.DB1","3131_1",21.26,"20181218_132113_024879",30309.18,"Non-canonical syllables",3
30312.57,"20181218_132113_024879",30313.53,"Can/non-can","6988.DB1","3131_1",21.26,"20181218_132113_024879",30313.53,"Non-canonical syllables",3
30314.62,"20181218_132113_024879",30315.47,"Can/non-can","6885.DB1","3131_1",21.26,"20181218_132113_024879",30315.47,"Non-canonical syllables",2
30320.12,"20181218_132113_024879",30320.91,"Can/non-can","6847.DB1","3131_1",21.26,"20181218_132113_024879",30320.91,"Non-canonical syllables",3
30322.64,"20181218_132113_024879",30323.25,"Can/non-can","5790.DB1","3131_1",21.26,"20181218_132113_024879",30323.25,"Don't mark",3
30324.05,"20181218_132113_024879",30324.65,"Can/non-can","4604.DB1","3131_1",21.26,"20181218_132113_024879",30324.65,"Non-canonical syllables",2
30326.44,"20181218_132113_024879",30327.31,"Can/non-can","6783.DB1","3131_1",21.26,"20181218_132113_024879",30327.31,"Don't mark",3
30329.71,"20181218_132113_024879",30330.31,"Can/non-can","5212.DB1","3131_1",21.26,"20181218_132113_024879",30330.31,"Non-canonical syllables",3
30332.5,"20181218_132113_024879",30333.1,"Can/non-can","6259.DB1","3131_1",21.26,"20181218_132113_024879",30333.1,"Don't mark",2
30334.74,"20181218_132113_024879",30335.77,"Can/non-can","5070.DB1","3131_1",21.26,"20181218_132113_024879",30335.77,"Non-canonical syllables",3
30337.85,"20181218_132113_024879",30339.98,"Can/non-can","5998.DB1","3131_1",21.26,"20181218_132113_024879",30339.98,"Non-canonical syllables",2
30343.64,"20181218_132113_024879",30344.64,"Can/non-can","5926.DB1","3131_1",21.26,"20181218_132113_024879",30344.64,"Don't mark",3
30344.64,"20181218_132113_024879",30345.24,"Can/non-can","6871.DB1","3131_1",21.26,"20181218_132113_024879",30345.24,"Non-canonical syllables",3
30350.68,"20181218_132113_024879",30351.94,"Can/non-can","4625.DB1","3131_1",21.26,"20181218_132113_024879",30351.94,"Non-canonical syllables",2
30354.05,"20181218_132113_024879",30356.4,"Crying","6423.DB1","3131_1",21.26,"20181218_132113_024879",30356.4,"Crying",2
30357.98,"20181218_132113_024879",30358.58,"Can/non-can","6458.DB1","3131_1",21.26,"20181218_132113_024879",30358.58,"Non-canonical syllables",3
30359.38,"20181218_132113_024879",30360.75,"Can/non-can","4885.DB1","3131_1",21.26,"20181218_132113_024879",30360.75,"Don't mark",2
30362.19,"20181218_132113_024879",30362.87,"Can/non-can","5168.DB1","3131_1",21.26,"20181218_132113_024879",30362.87,"Don't mark",2
30363.86,"20181218_132113_024879",30365.79,"Can/non-can","5773.DB1","3131_1",21.26,"20181218_132113_024879",30365.79,"Non-canonical syllables",3
30366.79,"20181218_132113_024879",30367.72,"Can/non-can","5017.DB1","3131_1",21.26,"20181218_132113_024879",30367.72,"None",0
