"","segmentId_DB","Answer","ChildID","Age_months_actual","filename","Starttime","Endtime","Major_Choice","Num_Agreement"
"11350","8242.DB1","Laughing","1801_1",44.42,"20190104_125104_022872",607.74,608.65,"Don't mark",2
"11351","8246.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",37241.74,37244.28,"Non-canonical syllables",2
"11352","8249.DB1","","3831_1",44.52,"20190207_135236_024882",34501.98,34502.78,"Don't mark",2
"11353","8251.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",5964.33,5964.93,"Don't mark",2
"11354","8252.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",34510.13,34510.73,"Non-canonical syllables",3
"11355","8254.DB1","Non-Canonical","1801_1",44.42,"20190104_125104_022872",34742.06,34742.68,"Non-canonical syllables",3
"11356","8258.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",37050.24,37050.84,"Non-canonical syllables",3
"11357","8259.DB1","Junk","1801_1",44.42,"20190104_125104_022872",42404.63,42405.63,"Don't mark",3
"11358","8260.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",19955.05,19955.86,"Non-canonical syllables",3
"11359","8264.DB1","Non-Canonical","1801_1",44.42,"20190104_125104_022872",2368.64,2369.3,"Canonical syllables",2
"11360","8265.DB1","Laughing","1801_1",44.42,"20190104_125104_022872",16258.57,16259.26,"Canonical syllables",2
"11361","8267.DB1","Crying","2881_1",46.85,"20181207_135236_025482",36951.14,36951.85,"Non-canonical syllables",3
"11362","827.DB2","Junk","3491_7",16.26,"20180808_111325_024882",29465.55,29466.55,"Canonical syllables",3
"11363","8272.DB1","","3831_1",44.52,"20190207_135236_024882",7032.99,7033.73,"Non-canonical syllables",3
"11364","8275.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",40197.8,40199.09,"Non-canonical syllables",3
"11365","8277.DB1","Junk","2881_1",46.85,"20181207_135236_025482",6883.1,6883.9,"Don't mark",3
"11366","8278.DB1","Crying","3831_1",44.52,"20190207_135236_024882",14478.68,14479.68,"Don't mark",3
"11367","8280.DB1","Junk","1801_1",44.42,"20190104_125104_022872",16213.87,16214.72,"Don't mark",3
"11368","8282.DB1","Laughing","1801_1",44.42,"20190104_125104_022872",11429.37,11429.97,"Don't mark",3
"11369","8286.DB1","Junk","1801_1",44.42,"20190104_125104_022872",34631.05,34632.05,"Don't mark",3
"11370","8289.DB1","","2881_1",46.85,"20181207_135236_025482",46758.29,46758.99,"Don't mark",2
"11371","829.DB2","Crying","3491_7",16.26,"20180808_111325_024882",33519.94,33520.9,"Don't mark",2
"11372","8290.DB1","Laughing","1801_1",44.42,"20190104_125104_022872",34743.89,34744.68,"Non-canonical syllables",2
"11373","8291.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",2664.08,2665.11,"Non-canonical syllables",2
"11374","8297.DB1","","3831_1",44.52,"20190207_135236_024882",34361.8,34362.6,"Don't mark",3
"11375","8300.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",15054.22,15054.82,"Non-canonical syllables",3
"11376","8302.DB1","Non-Canonical","1801_1",44.42,"20190104_125104_022872",741.94,743.66,"Don't mark",2
"11377","8303.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",48958.15,48958.75,"Non-canonical syllables",2
"11378","8304.DB1","Crying","3831_1",44.52,"20190207_135236_024882",5007.72,5008.36,"Non-canonical syllables",3
"11379","8308.DB1","Junk","1801_1",44.42,"20190104_125104_022872",42386.87,42387.62,"Don't mark",3
"11380","8309.DB1","Junk","2881_1",46.85,"20181207_135236_025482",3015.35,3015.95,"Don't mark",3
"11381","8315.DB1","","3831_1",44.52,"20190207_135236_024882",7198.53,7199.17,"Non-canonical syllables",3
"11382","8316.DB1","Junk","2881_1",46.85,"20181207_135236_025482",39244.49,39246.1,"Don't mark",3
"11383","8319.DB1","Junk","2881_1",46.85,"20181207_135236_025482",50597.8,50598.41,"Don't mark",3
"11384","8320.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",16370.51,16371.13,"Non-canonical syllables",2
"11385","8323.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",49015.31,49015.91,"Non-canonical syllables",3
"11386","8328.DB1","Canonical","1801_1",44.42,"20190104_125104_022872",5520.43,5521.03,"Don't mark",3
"11387","8331.DB1","Non-Canonical","1801_1",44.42,"20190104_125104_022872",9477.07,9477.67,"Non-canonical syllables",3
"11388","8333.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",36948.09,36948.94,"Non-canonical syllables",2
"11389","8337.DB1","Non-Canonical","1801_1",44.42,"20190104_125104_022872",2115.14,2116.19,"Non-canonical syllables",3
"11390","8342.DB1","Junk","1801_1",44.42,"20190104_125104_022872",1741.3,1741.9,"Don't mark",3
"11391","8346.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",39862.17,39862.83,"Non-canonical syllables",2
"11392","8347.DB1","Junk","2881_1",46.85,"20181207_135236_025482",6952.68,6954.59,"Don't mark",3
"11393","8349.DB1","Laughing","1801_1",44.42,"20190104_125104_022872",11510.66,11511.64,"Don't mark",3
"11394","8350.DB1","Junk","1801_1",44.42,"20190104_125104_022872",12936.17,12936.78,"Don't mark",3
"11395","8352.DB1","Non-Canonical","1801_1",44.42,"20190104_125104_022872",850.82,851.48,"Non-canonical syllables",3
"11396","8355.DB1","Laughing","1801_1",44.42,"20190104_125104_022872",1522.54,1523.17,"Laughing",3
"11397","8361.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",14306.33,14307.72,"Non-canonical syllables",3
"11398","8364.DB1","Non-Canonical","1801_1",44.42,"20190104_125104_022872",616.14,616.74,"Don't mark",3
"11399","8369.DB1","Canonical","1801_1",44.42,"20190104_125104_022872",18900.26,18902.59,"Don't mark",3
"11400","8371.DB1","Junk","2881_1",46.85,"20181207_135236_025482",36371.8,36372.47,"Don't mark",3
"11401","8373.DB1","","2881_1",46.85,"20181207_135236_025482",39271.04,39271.65,"Non-canonical syllables",3
"11402","8374.DB1","Non-Canonical","1801_1",44.42,"20190104_125104_022872",13049.04,13049.71,"Don't mark",2
"11403","8375.DB1","Junk","2881_1",46.85,"20181207_135236_025482",39158.31,39158.91,"Non-canonical syllables",2
"11404","8376.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",14485.65,14486.82,"Non-canonical syllables",3
"11405","8377.DB1","","1801_1",44.42,"20190104_125104_022872",11513.96,11514.84,"None",0
"11406","8378.DB1","Non-Canonical","1801_1",44.42,"20190104_125104_022872",36744.27,36745.08,"Non-canonical syllables",3
"11407","8382.DB1","Laughing","1801_1",44.42,"20190104_125104_022872",10703.2,10704.2,"Don't mark",3
"11408","8384.DB1","Junk","1801_1",44.42,"20190104_125104_022872",836.71,837.71,"Don't mark",3
"11409","8391.DB1","Junk","2881_1",46.85,"20181207_135236_025482",37270.17,37270.78,"Don't mark",2
"11410","8392.DB1","","3831_1",44.52,"20190207_135236_024882",8678.69,8679.45,"Non-canonical syllables",3
"11411","8399.DB1","Crying","2881_1",46.85,"20181207_135236_025482",41960.79,41961.57,"None",0
"11412","84.DB2","Canonical","3491_7",16.26,"20180808_111325_024882",27216.96,27217.63,"Canonical syllables",3
"11413","8401.DB1","Junk","1801_1",44.42,"20190104_125104_022872",723.24,724.41,"Don't mark",3
"11414","841.DB2","Crying","3491_7",16.26,"20180808_111325_024882",27240.69,27241.31,"Non-canonical syllables",3
"11415","8412.DB1","Crying","3831_1",44.52,"20190207_135236_024882",32678.33,32680.37,"Don't mark",3
"11416","8414.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",14491.28,14492.1,"Non-canonical syllables",3
"11417","842.DB2","Canonical","3491_7",16.26,"20180808_111325_024882",21334.26,21337.33,"Don't mark",2
"11418","8420.DB1","Non-Canonical","1801_1",44.42,"20190104_125104_022872",1777.04,1777.82,"Non-canonical syllables",3
"11419","8423.DB1","Junk","1801_1",44.42,"20190104_125104_022872",42361.3,42362.18,"Don't mark",3
"11420","8425.DB1","Canonical","3831_1",44.52,"20190207_135236_024882",20033.16,20033.92,"Non-canonical syllables",2
"11421","8426.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",39785.69,39786.71,"Non-canonical syllables",3
"11422","8427.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",13356.09,13356.94,"Non-canonical syllables",3
"11423","8430.DB1","Non-Canonical","1801_1",44.42,"20190104_125104_022872",2285.12,2285.92,"Non-canonical syllables",3
"11424","8431.DB1","Junk","3831_1",44.52,"20190207_135236_024882",14252.84,14254.07,"Don't mark",3
"11425","8432.DB1","Non-Canonical","1801_1",44.42,"20190104_125104_022872",10604.56,10605.18,"Don't mark",3
"11426","8434.DB1","Junk","1801_1",44.42,"20190104_125104_022872",2224.26,2224.86,"Don't mark",3
"11427","8438.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",2789.63,2790.23,"Non-canonical syllables",3
"11428","8439.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",26875.06,26875.66,"None",0
"11429","8442.DB1","Junk","3831_1",44.52,"20190207_135236_024882",40237.5,40238.1,"Don't mark",3
"11430","8445.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",20053.23,20054.75,"Non-canonical syllables",3
"11431","8447.DB1","Junk","1801_1",44.42,"20190104_125104_022872",726.83,727.9,"Don't mark",3
"11432","8448.DB1","Laughing","1801_1",44.42,"20190104_125104_022872",14017.84,14019.07,"Don't mark",3
"11433","8449.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",28063.18,28064.2,"Non-canonical syllables",3
"11434","8455.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",15080.87,15081.47,"Non-canonical syllables",2
"11435","8456.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",39287.74,39288.59,"Non-canonical syllables",3
"11436","8466.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",45792.4,45793,"Non-canonical syllables",2
"11437","8471.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",37132.24,37133.51,"Non-canonical syllables",3
"11438","8483.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",41954.45,41955.65,"Don't mark",2
"11439","8485.DB1","Non-Canonical","1801_1",44.42,"20190104_125104_022872",5611.57,5612.57,"Don't mark",2
"11440","8487.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",5021.01,5021.61,"Non-canonical syllables",3
"11441","8488.DB1","Laughing","1801_1",44.42,"20190104_125104_022872",11533.42,11534.03,"Laughing",3
"11442","8489.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",41892.9,41893.5,"Non-canonical syllables",3
"11443","8494.DB1","Laughing","3831_1",44.52,"20190207_135236_024882",14476.48,14477.14,"Don't mark",3
"11444","8499.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",39321.53,39322.15,"Non-canonical syllables",3
"11445","85.DB2","Canonical","3491_7",16.26,"20180808_111325_024882",10314.19,10314.91,"Canonical syllables",3
"11446","8500.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",31554.09,31554.9,"Non-canonical syllables",3
"11447","8505.DB1","","3831_1",44.52,"20190207_135236_024882",5870.04,5870.69,"Non-canonical syllables",3
"11448","8507.DB1","Junk","3831_1",44.52,"20190207_135236_024882",5062.46,5063.68,"Don't mark",2
"11449","8509.DB1","Non-Canonical","1801_1",44.42,"20190104_125104_022872",34512.87,34514.18,"None",0
"11450","8517.DB1","Non-Canonical","1801_1",44.42,"20190104_125104_022872",33544.4,33545.19,"Non-canonical syllables",3
"11451","8521.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",16529.91,16530.7,"Non-canonical syllables",3
"11452","8522.DB1","Non-Canonical","1801_1",44.42,"20190104_125104_022872",11655.71,11657.55,"Non-canonical syllables",3
"11453","8523.DB1","Non-Canonical","1801_1",44.42,"20190104_125104_022872",33459.95,33460.95,"Non-canonical syllables",2
"11454","8528.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",42010.43,42012.14,"Non-canonical syllables",3
"11455","8534.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",39600.87,39601.7,"Non-canonical syllables",3
"11456","8536.DB1","Junk","3831_1",44.52,"20190207_135236_024882",14323.86,14324.56,"Non-canonical syllables",3
"11457","8541.DB1","Junk","2881_1",46.85,"20181207_135236_025482",6892.44,6893.04,"Don't mark",3
"11458","8546.DB1","Laughing","1801_1",44.42,"20190104_125104_022872",1635.6,1636.67,"Non-canonical syllables",2
"11459","8548.DB1","Canonical","1801_1",44.42,"20190104_125104_022872",5623.84,5624.45,"Non-canonical syllables",3
"11460","8549.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",27528.44,27529.04,"Non-canonical syllables",3
"11461","8550.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",28192.81,28193.9,"Non-canonical syllables",2
"11462","8552.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",27515.78,27516.38,"Non-canonical syllables",3
"11463","8557.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",31543.49,31544.09,"Non-canonical syllables",2
"11464","8559.DB1","Laughing","1801_1",44.42,"20190104_125104_022872",11444.03,11444.64,"Non-canonical syllables",3
"11465","8563.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",13560.57,13561.96,"Non-canonical syllables",3
"11466","8567.DB1","Laughing","1801_1",44.42,"20190104_125104_022872",2259.43,2260.03,"Non-canonical syllables",2
"11467","8569.DB1","Junk","1801_1",44.42,"20190104_125104_022872",644.58,645.34,"Don't mark",3
"11468","8572.DB1","Crying","2881_1",46.85,"20181207_135236_025482",45831.63,45832.6,"Crying",2
"11469","8575.DB1","Laughing","1801_1",44.42,"20190104_125104_022872",36856.06,36856.8,"Don't mark",2
"11470","8576.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",4238.42,4239.1,"Non-canonical syllables",3
"11471","8579.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",46761.76,46763.2,"Crying",2
"11472","858.DB2","Junk","3491_7",16.26,"20180808_111325_024882",33330.73,33331.58,"Non-canonical syllables",2
"11473","8582.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",36225.34,36226.15,"Don't mark",3
"11474","8583.DB1","Non-Canonical","1801_1",44.42,"20190104_125104_022872",13050.88,13051.56,"Non-canonical syllables",3
"11475","8587.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",31564.26,31564.86,"Non-canonical syllables",2
"11476","8588.DB1","Junk","1801_1",44.42,"20190104_125104_022872",42383.11,42383.71,"Don't mark",3
"11477","8589.DB1","Junk","3831_1",44.52,"20190207_135236_024882",28052.48,28053.34,"Don't mark",3
"11478","859.DB2","Canonical","3491_7",16.26,"20180808_111325_024882",27098.53,27099.72,"Don't mark",2
"11479","8590.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",28254.75,28256.13,"Non-canonical syllables",3
"11480","8593.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",37216.77,37217.37,"Non-canonical syllables",3
"11481","8596.DB1","Junk","2881_1",46.85,"20181207_135236_025482",39258.98,39260.25,"Don't mark",3
"11482","8599.DB1","Laughing","1801_1",44.42,"20190104_125104_022872",11525.98,11526.58,"Non-canonical syllables",3
"11483","86.DB2","Non-Canonical","3491_7",16.26,"20180808_111325_024882",35709.96,35710.66,"None",0
"11484","8601.DB1","Junk","1801_1",44.42,"20190104_125104_022872",42484.01,42484.61,"Don't mark",3
"11485","8602.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",2758.07,2760.19,"Non-canonical syllables",3
"11486","8609.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",16499.8,16500.51,"Non-canonical syllables",3
"11487","8612.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",13819.73,13820.4,"Non-canonical syllables",3
"11488","8615.DB1","Crying","3831_1",44.52,"20190207_135236_024882",19919.45,19920.13,"Non-canonical syllables",3
"11489","8616.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",12272.37,12272.98,"Non-canonical syllables",3
"11490","8618.DB1","Non-Canonical","1801_1",44.42,"20190104_125104_022872",10554.14,10556.31,"Don't mark",3
"11491","8621.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",39289.79,39290.82,"Non-canonical syllables",2
"11492","8628.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",39857.03,39858.95,"Non-canonical syllables",3
"11493","8630.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",16367.81,16368.73,"Non-canonical syllables",3
"11494","8637.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",48985.78,48987.49,"Don't mark",2
"11495","8649.DB1","","3831_1",44.52,"20190207_135236_024882",34597.44,34598.05,"Non-canonical syllables",3
"11496","8655.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",36974.29,36975.12,"Non-canonical syllables",2
"11497","8656.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",50591.14,50592.23,"Don't mark",3
"11498","8657.DB1","Junk","3831_1",44.52,"20190207_135236_024882",35983.32,35983.93,"Don't mark",3
"11499","8658.DB1","Junk","2881_1",46.85,"20181207_135236_025482",13230.09,13230.95,"Don't mark",2
"11500","866.DB2","Canonical","3491_7",16.26,"20180808_111325_024882",27034.28,27035.35,"Canonical syllables",3
"11501","8662.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",15015.75,15016.66,"Don't mark",2
"11502","8663.DB1","Canonical","3831_1",44.52,"20190207_135236_024882",20044.5,20045.1,"Non-canonical syllables",3
"11503","8667.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",45818.92,45819.64,"Non-canonical syllables",3
"11504","8672.DB1","Canonical","2881_1",46.85,"20181207_135236_025482",31562.86,31563.46,"Don't mark",2
"11505","8680.DB1","Canonical","1801_1",44.42,"20190104_125104_022872",34531.61,34532.85,"Don't mark",3
"11506","8681.DB1","Junk","1801_1",44.42,"20190104_125104_022872",10705.34,10706.07,"Don't mark",3
"11507","8682.DB1","Canonical","3831_1",44.52,"20190207_135236_024882",34341.51,34342.51,"Don't mark",3
"11508","8683.DB1","Junk","2881_1",46.85,"20181207_135236_025482",53265.79,53266.39,"Don't mark",3
"11509","8688.DB1","Canonical","2881_1",46.85,"20181207_135236_025482",45807.65,45808.48,"Non-canonical syllables",3
"11510","8691.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",39318.24,39318.84,"Non-canonical syllables",3
"11511","8693.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",39751.68,39754.34,"Crying",3
"11512","8694.DB1","Junk","1801_1",44.42,"20190104_125104_022872",614.41,615.11,"Don't mark",3
"11513","8695.DB1","Junk","2881_1",46.85,"20181207_135236_025482",26824.64,26825.25,"Non-canonical syllables",3
"11514","870.DB2","Canonical","3491_7",16.26,"20180808_111325_024882",28895.67,28896.27,"Don't mark",3
"11515","8701.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",45813.56,45815.87,"Crying",2
"11516","8704.DB1","Non-Canonical","1801_1",44.42,"20190104_125104_022872",1601.58,1602.76,"Non-canonical syllables",3
