"","chunk_info","Answer","nvotes","sumvotes","ChildID","filename"
"3741_1 3357809126.mp3 43043.24 1","3741_1 3357809126.mp3 43043.24 1","Crying","4","5","3741_1","3357809126.mp3"
"3741_1 3358853098.mp3 28505 4","3741_1 3358853098.mp3 28505 4","Crying","4","5","3741_1","3358853098.mp3"
"3741_1 3360194940.mp3 27428.59 0","3741_1 3360194940.mp3 27428.59 0","Canonical","5","5","3741_1","3360194940.mp3"
"3741_1 3360617360.mp3 8672.45 0","3741_1 3360617360.mp3 8672.45 0","Crying","5","5","3741_1","3360617360.mp3"
"3741_1 3360977844.mp3 1752.36 0","3741_1 3360977844.mp3 1752.36 0","Non-Canonical","4","5","3741_1","3360977844.mp3"
"3741_1 3365232377.mp3 36510.32 1","3741_1 3365232377.mp3 36510.32 1","Crying","4","5","3741_1","3365232377.mp3"
"3741_1 3368229392.mp3 42774.82 0","3741_1 3368229392.mp3 42774.82 0","Junk","5","5","3741_1","3368229392.mp3"
"3741_1 3377389349.mp3 36477.99 0","3741_1 3377389349.mp3 36477.99 0","Crying","5","5","3741_1","3377389349.mp3"
"3741_1 3384565045.mp3 27195.54 1","3741_1 3384565045.mp3 27195.54 1","Non-Canonical","3","5","3741_1","3384565045.mp3"
"3741_1 3384974426.mp3 8430.3 0","3741_1 3384974426.mp3 8430.3 0","Junk","5","5","3741_1","3384974426.mp3"
"3741_1 3386210420.mp3 33187.53 1","3741_1 3386210420.mp3 33187.53 1","Non-Canonical","3","5","3741_1","3386210420.mp3"
"3741_1 3398532125.mp3 8479.23 2","3741_1 3398532125.mp3 8479.23 2","Crying","3","5","3741_1","3398532125.mp3"
"3741_1 3407724517.mp3 25510.36 0","3741_1 3407724517.mp3 25510.36 0","","2","5","3741_1","3407724517.mp3"
"3741_1 3408538218.mp3 27053.42 9","3741_1 3408538218.mp3 27053.42 9","","2","5","3741_1","3408538218.mp3"
"3741_1 3410268435.mp3 42609.39 1","3741_1 3410268435.mp3 42609.39 1","","2","5","3741_1","3410268435.mp3"
"3741_1 3420279015.mp3 33181.32 2","3741_1 3420279015.mp3 33181.32 2","Non-Canonical","3","5","3741_1","3420279015.mp3"
"3741_1 3424776571.mp3 28481.69 1","3741_1 3424776571.mp3 28481.69 1","","2","5","3741_1","3424776571.mp3"
"3741_1 3432312632.mp3 27546.62 2","3741_1 3432312632.mp3 27546.62 2","Non-Canonical","3","5","3741_1","3432312632.mp3"
"3741_1 3440701148.mp3 8453.81 1","3741_1 3440701148.mp3 8453.81 1","Crying","4","5","3741_1","3440701148.mp3"
"3741_1 3446260625.mp3 8495.43 3","3741_1 3446260625.mp3 8495.43 3","Crying","3","5","3741_1","3446260625.mp3"
"3741_1 3458031484.mp3 42677.35 3","3741_1 3458031484.mp3 42677.35 3","","2","5","3741_1","3458031484.mp3"
"3741_1 3472841197.mp3 8538.22 5","3741_1 3472841197.mp3 8538.22 5","Junk","3","5","3741_1","3472841197.mp3"
"3741_1 3475280958.mp3 20982.48 1","3741_1 3475280958.mp3 20982.48 1","","2","5","3741_1","3475280958.mp3"
"3741_1 3475851585.mp3 27572.61 2","3741_1 3475851585.mp3 27572.61 2","Laughing","3","5","3741_1","3475851585.mp3"
"3741_1 3487945999.mp3 8449.97 2","3741_1 3487945999.mp3 8449.97 2","Crying","4","5","3741_1","3487945999.mp3"
"3741_1 3494513741.mp3 43075.96 2","3741_1 3494513741.mp3 43075.96 2","Crying","4","5","3741_1","3494513741.mp3"
"3741_1 3500915123.mp3 8682.03 8","3741_1 3500915123.mp3 8682.03 8","Crying","4","5","3741_1","3500915123.mp3"
"3741_1 3508178756.mp3 4643.68 1","3741_1 3508178756.mp3 4643.68 1","Non-Canonical","3","5","3741_1","3508178756.mp3"
"3741_1 3514460500.mp3 27138.32 1","3741_1 3514460500.mp3 27138.32 1","","2","5","3741_1","3514460500.mp3"
"3741_1 3514749995.mp3 28327.08 2","3741_1 3514749995.mp3 28327.08 2","Crying","3","5","3741_1","3514749995.mp3"
"3741_1 3515157531.mp3 33022.65 4","3741_1 3515157531.mp3 33022.65 4","Crying","3","5","3741_1","3515157531.mp3"
"3741_1 3516579911.mp3 8551.43 0","3741_1 3516579911.mp3 8551.43 0","","2","5","3741_1","3516579911.mp3"
"3741_1 3520618607.mp3 28843.01 0","3741_1 3520618607.mp3 28843.01 0","Crying","3","5","3741_1","3520618607.mp3"
"3741_1 3521060025.mp3 8677.01 1","3741_1 3521060025.mp3 8677.01 1","Crying","5","5","3741_1","3521060025.mp3"
"3741_1 3529186056.mp3 33458.15 2","3741_1 3529186056.mp3 33458.15 2","Non-Canonical","3","5","3741_1","3529186056.mp3"
"3741_1 3534693013.mp3 33010.15 2","3741_1 3534693013.mp3 33010.15 2","Crying","5","5","3741_1","3534693013.mp3"
"3741_1 3534831320.mp3 31946.63 2","3741_1 3534831320.mp3 31946.63 2","Non-Canonical","3","5","3741_1","3534831320.mp3"
"3741_1 3535443313.mp3 41838.23 2","3741_1 3535443313.mp3 41838.23 2","Non-Canonical","3","5","3741_1","3535443313.mp3"
"3741_1 3535809043.mp3 33453.46 0","3741_1 3535809043.mp3 33453.46 0","Crying","4","5","3741_1","3535809043.mp3"
"3741_1 3536853859.mp3 8601.46 0","3741_1 3536853859.mp3 8601.46 0","Junk","5","5","3741_1","3536853859.mp3"
"3741_1 3536906233.mp3 42608.26 0","3741_1 3536906233.mp3 42608.26 0","Non-Canonical","3","5","3741_1","3536906233.mp3"
"3741_1 3551498483.mp3 42676.56 0","3741_1 3551498483.mp3 42676.56 0","","2","5","3741_1","3551498483.mp3"
"3741_1 3553871798.mp3 28581.52 3","3741_1 3553871798.mp3 28581.52 3","Non-Canonical","3","5","3741_1","3553871798.mp3"
"3741_1 3555286823.mp3 41822.99 0","3741_1 3555286823.mp3 41822.99 0","Non-Canonical","3","5","3741_1","3555286823.mp3"
"3741_1 3557015856.mp3 42687.43 2","3741_1 3557015856.mp3 42687.43 2","Junk","4","5","3741_1","3557015856.mp3"
"3741_1 3558372851.mp3 42884.81 1","3741_1 3558372851.mp3 42884.81 1","","2","5","3741_1","3558372851.mp3"
"3741_1 3560993830.mp3 8448.46 1","3741_1 3560993830.mp3 8448.46 1","Crying","3","5","3741_1","3560993830.mp3"
"3741_1 3570216438.mp3 33062.45 3","3741_1 3570216438.mp3 33062.45 3","Non-Canonical","3","5","3741_1","3570216438.mp3"
"3741_1 3572533208.mp3 25625.08 14","3741_1 3572533208.mp3 25625.08 14","Junk","3","5","3741_1","3572533208.mp3"
"3741_1 3578781925.mp3 28605.38 1","3741_1 3578781925.mp3 28605.38 1","Laughing","5","5","3741_1","3578781925.mp3"
"3741_1 3580163377.mp3 8624.05 0","3741_1 3580163377.mp3 8624.05 0","Crying","3","5","3741_1","3580163377.mp3"
"3741_1 3583279904.mp3 42748.23 0","3741_1 3583279904.mp3 42748.23 0","Canonical","3","5","3741_1","3583279904.mp3"
"3741_1 3589871242.mp3 38635.31 0","3741_1 3589871242.mp3 38635.31 0","Crying","3","5","3741_1","3589871242.mp3"
"3741_1 3591406210.mp3 28698.58 8","3741_1 3591406210.mp3 28698.58 8","Crying","3","5","3741_1","3591406210.mp3"
"3741_1 3593972910.mp3 28758.31 0","3741_1 3593972910.mp3 28758.31 0","Non-Canonical","4","5","3741_1","3593972910.mp3"
"3741_1 3606958482.mp3 33181.32 4","3741_1 3606958482.mp3 33181.32 4","","2","5","3741_1","3606958482.mp3"
"3741_1 3608586294.mp3 33010.15 12","3741_1 3608586294.mp3 33010.15 12","Non-Canonical","3","5","3741_1","3608586294.mp3"
"3741_1 3612733188.mp3 42864.43 3","3741_1 3612733188.mp3 42864.43 3","Crying","4","5","3741_1","3612733188.mp3"
"3741_1 3619654060.mp3 8510.09 9","3741_1 3619654060.mp3 8510.09 9","Laughing","3","5","3741_1","3619654060.mp3"
"3741_1 3619802158.mp3 33529.04 1","3741_1 3619802158.mp3 33529.04 1","Non-Canonical","3","5","3741_1","3619802158.mp3"
"3741_1 3621544576.mp3 28573.59 2","3741_1 3621544576.mp3 28573.59 2","Laughing","4","5","3741_1","3621544576.mp3"
"3741_1 3624587247.mp3 20939.32 0","3741_1 3624587247.mp3 20939.32 0","Junk","4","5","3741_1","3624587247.mp3"
"3741_1 3626471666.mp3 33414.99 1","3741_1 3626471666.mp3 33414.99 1","Non-Canonical","5","5","3741_1","3626471666.mp3"
"3741_1 3635065796.mp3 28835.96 0","3741_1 3635065796.mp3 28835.96 0","Crying","5","5","3741_1","3635065796.mp3"
"3741_1 3642273972.mp3 28778.67 0","3741_1 3642273972.mp3 28778.67 0","","2","5","3741_1","3642273972.mp3"
"3741_1 3643486014.mp3 42966.57 1","3741_1 3643486014.mp3 42966.57 1","Junk","3","5","3741_1","3643486014.mp3"
"3741_1 3645642718.mp3 31864.31 1","3741_1 3645642718.mp3 31864.31 1","Junk","4","5","3741_1","3645642718.mp3"
"3741_1 3651343411.mp3 42847.05 0","3741_1 3651343411.mp3 42847.05 0","Non-Canonical","3","5","3741_1","3651343411.mp3"
"3741_1 3664147537.mp3 28778.67 1","3741_1 3664147537.mp3 28778.67 1","Junk","5","5","3741_1","3664147537.mp3"
"3741_1 3680216634.mp3 1630.45 1","3741_1 3680216634.mp3 1630.45 1","Non-Canonical","3","5","3741_1","3680216634.mp3"
"3741_1 3688689502.mp3 25546.38 0","3741_1 3688689502.mp3 25546.38 0","Junk","5","5","3741_1","3688689502.mp3"
"3741_1 3688797492.mp3 10082.12 0","3741_1 3688797492.mp3 10082.12 0","Crying","4","5","3741_1","3688797492.mp3"
"3741_1 3698513888.mp3 4666.99 1","3741_1 3698513888.mp3 4666.99 1","","2","5","3741_1","3698513888.mp3"
"3741_1 3701462286.mp3 27396.72 2","3741_1 3701462286.mp3 27396.72 2","Non-Canonical","4","5","3741_1","3701462286.mp3"
"3741_1 3701789349.mp3 27396.72 0","3741_1 3701789349.mp3 27396.72 0","","2","5","3741_1","3701789349.mp3"
"3741_1 3701797493.mp3 41799.1 0","3741_1 3701797493.mp3 41799.1 0","Non-Canonical","4","5","3741_1","3701797493.mp3"
"3741_1 3703402116.mp3 33493.78 0","3741_1 3703402116.mp3 33493.78 0","Non-Canonical","3","5","3741_1","3703402116.mp3"
"3741_1 3705086339.mp3 41801.33 3","3741_1 3705086339.mp3 41801.33 3","","2","5","3741_1","3705086339.mp3"
"3741_1 3706332992.mp3 8538.22 7","3741_1 3706332992.mp3 8538.22 7","Crying","5","5","3741_1","3706332992.mp3"
"3741_1 3708532247.mp3 3872.55 0","3741_1 3708532247.mp3 3872.55 0","Junk","5","5","3741_1","3708532247.mp3"
"3741_1 3714867885.mp3 42811.26 5","3741_1 3714867885.mp3 42811.26 5","Non-Canonical","3","5","3741_1","3714867885.mp3"
"3741_1 3715831086.mp3 33567.93 0","3741_1 3715831086.mp3 33567.93 0","Junk","5","5","3741_1","3715831086.mp3"
"3741_1 3719156383.mp3 33517.32 0","3741_1 3719156383.mp3 33517.32 0","","2","5","3741_1","3719156383.mp3"
"3741_1 3722533967.mp3 41822.99 1","3741_1 3722533967.mp3 41822.99 1","Non-Canonical","4","5","3741_1","3722533967.mp3"
"3741_1 3729315269.mp3 8503.58 0","3741_1 3729315269.mp3 8503.58 0","Crying","3","5","3741_1","3729315269.mp3"
"3741_1 3736548296.mp3 8458.51 0","3741_1 3736548296.mp3 8458.51 0","Crying","3","5","3741_1","3736548296.mp3"
"3741_1 3737390120.mp3 10454.66 0","3741_1 3737390120.mp3 10454.66 0","","2","5","3741_1","3737390120.mp3"
"3741_1 3740166225.mp3 28533.94 0","3741_1 3740166225.mp3 28533.94 0","","2","5","3741_1","3740166225.mp3"
"3741_1 3743396767.mp3 28558.95 0","3741_1 3743396767.mp3 28558.95 0","Canonical","3","5","3741_1","3743396767.mp3"
"3741_1 3756746184.mp3 28558.95 2","3741_1 3756746184.mp3 28558.95 2","Non-Canonical","3","5","3741_1","3756746184.mp3"
"3741_1 3762585130.mp3 43166.42 0","3741_1 3762585130.mp3 43166.42 0","Canonical","4","5","3741_1","3762585130.mp3"
"3741_1 3762777617.mp3 4683.97 1","3741_1 3762777617.mp3 4683.97 1","Junk","5","5","3741_1","3762777617.mp3"
"3741_1 3768864232.mp3 42342.6 1","3741_1 3768864232.mp3 42342.6 1","Non-Canonical","3","5","3741_1","3768864232.mp3"
"3741_1 3779360293.mp3 28847.07 8","3741_1 3779360293.mp3 28847.07 8","Crying","5","5","3741_1","3779360293.mp3"
"3741_1 3779646809.mp3 5839.11 1","3741_1 3779646809.mp3 5839.11 1","Canonical","3","5","3741_1","3779646809.mp3"
"3741_1 3782925305.mp3 41775.56 0","3741_1 3782925305.mp3 41775.56 0","Non-Canonical","4","5","3741_1","3782925305.mp3"
"3741_1 3784961570.mp3 28839.16 0","3741_1 3784961570.mp3 28839.16 0","Non-Canonical","3","5","3741_1","3784961570.mp3"
"3741_1 3786516820.mp3 43090.18 1","3741_1 3786516820.mp3 43090.18 1","Crying","4","5","3741_1","3786516820.mp3"
"3741_1 3805452081.mp3 28745.13 9","3741_1 3805452081.mp3 28745.13 9","Non-Canonical","3","5","3741_1","3805452081.mp3"
"3741_1 3832550806.mp3 33087.9 1","3741_1 3832550806.mp3 33087.9 1","Non-Canonical","4","5","3741_1","3832550806.mp3"
"3741_1 3833535336.mp3 27533.69 0","3741_1 3833535336.mp3 27533.69 0","Crying","3","5","3741_1","3833535336.mp3"
"3741_1 3844375203.mp3 28669.53 2","3741_1 3844375203.mp3 28669.53 2","Non-Canonical","3","5","3741_1","3844375203.mp3"
"3741_1 3845579359.mp3 28538.31 0","3741_1 3845579359.mp3 28538.31 0","Non-Canonical","3","5","3741_1","3845579359.mp3"
"3741_1 3852108851.mp3 28472.92 3","3741_1 3852108851.mp3 28472.92 3","Non-Canonical","3","5","3741_1","3852108851.mp3"
"3741_1 3859352607.mp3 27210.54 1","3741_1 3859352607.mp3 27210.54 1","Non-Canonical","4","5","3741_1","3859352607.mp3"
"3741_1 3860755274.mp3 33530.6 1","3741_1 3860755274.mp3 33530.6 1","Junk","5","5","3741_1","3860755274.mp3"
"3741_1 3870024733.mp3 38664.77 2","3741_1 3870024733.mp3 38664.77 2","Non-Canonical","4","5","3741_1","3870024733.mp3"
"3741_1 3873473557.mp3 43010.41 0","3741_1 3873473557.mp3 43010.41 0","Non-Canonical","3","5","3741_1","3873473557.mp3"
"3741_1 3873530839.mp3 20715.41 1","3741_1 3873530839.mp3 20715.41 1","Junk","5","5","3741_1","3873530839.mp3"
"3741_1 3880935852.mp3 7892.29 0","3741_1 3880935852.mp3 7892.29 0","Junk","4","5","3741_1","3880935852.mp3"
"3741_1 3896444516.mp3 25502.49 1","3741_1 3896444516.mp3 25502.49 1","Junk","3","5","3741_1","3896444516.mp3"
"3741_1 3897135490.mp3 28439.69 1","3741_1 3897135490.mp3 28439.69 1","Non-Canonical","4","5","3741_1","3897135490.mp3"
"3741_1 3904731279.mp3 28492.85 6","3741_1 3904731279.mp3 28492.85 6","Crying","3","5","3741_1","3904731279.mp3"
"3741_1 3911371876.mp3 41972.09 0","3741_1 3911371876.mp3 41972.09 0","Non-Canonical","3","5","3741_1","3911371876.mp3"
"3741_1 3914581867.mp3 42855.36 0","3741_1 3914581867.mp3 42855.36 0","Non-Canonical","3","5","3741_1","3914581867.mp3"
"3741_1 3918014199.mp3 42507.54 2","3741_1 3918014199.mp3 42507.54 2","","2","5","3741_1","3918014199.mp3"
"3741_1 3923102892.mp3 33144.89 6","3741_1 3923102892.mp3 33144.89 6","Crying","5","5","3741_1","3923102892.mp3"
"3741_1 3930627619.mp3 7787.76 1","3741_1 3930627619.mp3 7787.76 1","","2","5","3741_1","3930627619.mp3"
"3741_1 3937201975.mp3 28847.07 2","3741_1 3937201975.mp3 28847.07 2","Crying","5","5","3741_1","3937201975.mp3"
"3741_1 3938764237.mp3 36355.14 0","3741_1 3938764237.mp3 36355.14 0","Junk","3","5","3741_1","3938764237.mp3"
"3741_1 3949809968.mp3 25763.64 1","3741_1 3949809968.mp3 25763.64 1","Crying","3","5","3741_1","3949809968.mp3"
"3741_1 3950811903.mp3 33144.89 5","3741_1 3950811903.mp3 33144.89 5","","2","5","3741_1","3950811903.mp3"
"3741_1 3968694319.mp3 28531.16 1","3741_1 3968694319.mp3 28531.16 1","","2","5","3741_1","3968694319.mp3"
"3741_1 3971482846.mp3 5939.24 0","3741_1 3971482846.mp3 5939.24 0","Crying","3","5","3741_1","3971482846.mp3"
"3741_1 3976518150.mp3 1713.62 0","3741_1 3976518150.mp3 1713.62 0","","2","5","3741_1","3976518150.mp3"
"3741_1 3993145354.mp3 28725.73 0","3741_1 3993145354.mp3 28725.73 0","","2","5","3741_1","3993145354.mp3"
"3741_1 4002382006.mp3 8436.3 0","3741_1 4002382006.mp3 8436.3 0","Crying","3","5","3741_1","4002382006.mp3"
"3741_1 4029855151.mp3 28859.25 6","3741_1 4029855151.mp3 28859.25 6","Crying","4","5","3741_1","4029855151.mp3"
"3741_1 4032952635.mp3 20798.25 0","3741_1 4032952635.mp3 20798.25 0","Non-Canonical","3","5","3741_1","4032952635.mp3"
"3741_1 4034038242.mp3 42847.05 3","3741_1 4034038242.mp3 42847.05 3","Non-Canonical","4","5","3741_1","4034038242.mp3"
"3741_1 4037257131.mp3 42873.63 3","3741_1 4037257131.mp3 42873.63 3","Crying","4","5","3741_1","4037257131.mp3"
"3741_1 4039423121.mp3 5955.51 1","3741_1 4039423121.mp3 5955.51 1","Crying","4","5","3741_1","4039423121.mp3"
"3741_1 4044172514.mp3 33181.32 10","3741_1 4044172514.mp3 33181.32 10","Non-Canonical","4","5","3741_1","4044172514.mp3"
"3741_1 4046654755.mp3 28581.52 1","3741_1 4046654755.mp3 28581.52 1","Non-Canonical","3","5","3741_1","4046654755.mp3"
"3741_1 4047909754.mp3 28677.35 1","3741_1 4047909754.mp3 28677.35 1","","2","5","3741_1","4047909754.mp3"
"3741_1 4059770431.mp3 28856.44 0","3741_1 4059770431.mp3 28856.44 0","Crying","3","5","3741_1","4059770431.mp3"
"3741_1 4067670657.mp3 33010.15 3","3741_1 4067670657.mp3 33010.15 3","Crying","4","5","3741_1","4067670657.mp3"
"3741_1 4071646348.mp3 42995.79 1","3741_1 4071646348.mp3 42995.79 1","Non-Canonical","4","5","3741_1","4071646348.mp3"
"3741_1 4073743164.mp3 33144.89 2","3741_1 4073743164.mp3 33144.89 2","Crying","3","5","3741_1","4073743164.mp3"
"3741_1 4077314467.mp3 43012.03 3","3741_1 4077314467.mp3 43012.03 3","","2","5","3741_1","4077314467.mp3"
"3741_1 4083276316.mp3 42864.43 1","3741_1 4083276316.mp3 42864.43 1","Crying","4","5","3741_1","4083276316.mp3"
"3741_1 4088208439.mp3 28524.6 2","3741_1 4088208439.mp3 28524.6 2","Non-Canonical","3","5","3741_1","4088208439.mp3"
"3741_1 4097706266.mp3 4624.16 2","3741_1 4097706266.mp3 4624.16 2","Non-Canonical","3","5","3741_1","4097706266.mp3"
"3741_1 4115960087.mp3 5943.61 1","3741_1 4115960087.mp3 5943.61 1","Crying","3","5","3741_1","4115960087.mp3"
"3741_1 4117208146.mp3 42748.23 2","3741_1 4117208146.mp3 42748.23 2","Non-Canonical","3","5","3741_1","4117208146.mp3"
"3741_1 4118578065.mp3 33510.3 1","3741_1 4118578065.mp3 33510.3 1","Junk","3","5","3741_1","4118578065.mp3"
"3741_1 4120231323.mp3 28566 1","3741_1 4120231323.mp3 28566 1","Crying","3","5","3741_1","4120231323.mp3"
"3741_1 4121180407.mp3 42801.72 1","3741_1 4121180407.mp3 42801.72 1","Non-Canonical","4","5","3741_1","4121180407.mp3"
"3741_1 4137676440.mp3 28441.11 0","3741_1 4137676440.mp3 28441.11 0","Junk","3","5","3741_1","4137676440.mp3"
"3741_1 4145018051.mp3 41951.76 1","3741_1 4145018051.mp3 41951.76 1","","2","5","3741_1","4145018051.mp3"
"3741_1 4150993245.mp3 3661.32 4","3741_1 4150993245.mp3 3661.32 4","Non-Canonical","3","5","3741_1","4150993245.mp3"
"3741_1 4168112813.mp3 27053.42 12","3741_1 4168112813.mp3 27053.42 12","Non-Canonical","3","5","3741_1","4168112813.mp3"
"3741_1 4169246474.mp3 28812.12 6","3741_1 4169246474.mp3 28812.12 6","Crying","3","5","3741_1","4169246474.mp3"
"3741_1 4173000255.mp3 28847.07 4","3741_1 4173000255.mp3 28847.07 4","Crying","4","5","3741_1","4173000255.mp3"
"3741_1 4197446862.mp3 33342.65 0","3741_1 4197446862.mp3 33342.65 0","Non-Canonical","3","5","3741_1","4197446862.mp3"
"3741_1 4218967933.mp3 42555.78 0","3741_1 4218967933.mp3 42555.78 0","Canonical","5","5","3741_1","4218967933.mp3"
"3741_1 4224872652.mp3 28617.39 1","3741_1 4224872652.mp3 28617.39 1","Crying","3","5","3741_1","4224872652.mp3"
"3741_1 4228825757.mp3 8559.03 1","3741_1 4228825757.mp3 8559.03 1","Crying","3","5","3741_1","4228825757.mp3"
"3741_1 4231144550.mp3 42564.58 0","3741_1 4231144550.mp3 42564.58 0","Non-Canonical","4","5","3741_1","4231144550.mp3"
"3741_1 4248355507.mp3 42663.89 3","3741_1 4248355507.mp3 42663.89 3","Junk","4","5","3741_1","4248355507.mp3"
"3741_1 4250217425.mp3 25647.88 0","3741_1 4250217425.mp3 25647.88 0","","2","5","3741_1","4250217425.mp3"
"3741_1 4251154389.mp3 28666.08 1","3741_1 4251154389.mp3 28666.08 1","Non-Canonical","5","5","3741_1","4251154389.mp3"
"3741_1 4251361142.mp3 38439.4 1","3741_1 4251361142.mp3 38439.4 1","Laughing","3","5","3741_1","4251361142.mp3"
"3741_1 4257094717.mp3 42433.51 0","3741_1 4257094717.mp3 42433.51 0","Junk","4","5","3741_1","4257094717.mp3"
"3741_1 4264407309.mp3 28455.53 0","3741_1 4264407309.mp3 28455.53 0","Crying","3","5","3741_1","4264407309.mp3"
"3741_1 4268399037.mp3 7921.96 0","3741_1 4268399037.mp3 7921.96 0","","2","5","3741_1","4268399037.mp3"
"3741_1 4270830383.mp3 8530.16 0","3741_1 4270830383.mp3 8530.16 0","Laughing","4","5","3741_1","4270830383.mp3"
"3741_1 4275352049.mp3 42690.23 0","3741_1 4275352049.mp3 42690.23 0","Crying","3","5","3741_1","4275352049.mp3"
"3741_1 4277874911.mp3 42674.89 0","3741_1 4277874911.mp3 42674.89 0","Non-Canonical","3","5","3741_1","4277874911.mp3"
"3741_1 4277975999.mp3 42333.57 1","3741_1 4277975999.mp3 42333.57 1","Junk","3","5","3741_1","4277975999.mp3"
"3741_1 4284189954.mp3 33022.65 5","3741_1 4284189954.mp3 33022.65 5","","2","5","3741_1","4284189954.mp3"
"3741_1 4286119767.mp3 8498.03 2","3741_1 4286119767.mp3 8498.03 2","Crying","4","5","3741_1","4286119767.mp3"
"3741_1 4286143711.mp3 33093.53 2","3741_1 4286143711.mp3 33093.53 2","Junk","5","5","3741_1","4286143711.mp3"
"3741_1 4287257090.mp3 42676.56 1","3741_1 4287257090.mp3 42676.56 1","Crying","3","5","3741_1","4287257090.mp3"
"3741_1 4287435095.mp3 42700.93 1","3741_1 4287435095.mp3 42700.93 1","Non-Canonical","4","5","3741_1","4287435095.mp3"
"3741_1 4288147948.mp3 28594.03 1","3741_1 4288147948.mp3 28594.03 1","Crying","3","5","3741_1","4288147948.mp3"
"3741_1 4289708053.mp3 28664.7 0","3741_1 4289708053.mp3 28664.7 0","Non-Canonical","4","5","3741_1","4289708053.mp3"
"3741_1 4292669980.mp3 5838.4 0","3741_1 4292669980.mp3 5838.4 0","Crying","4","5","3741_1","4292669980.mp3"
"3741_1 4297810078.mp3 31895.06 1","3741_1 4297810078.mp3 31895.06 1","Non-Canonical","4","5","3741_1","4297810078.mp3"
"3741_1 4298356735.mp3 8479.23 6","3741_1 4298356735.mp3 8479.23 6","Non-Canonical","3","5","3741_1","4298356735.mp3"
"3741_1 4304902078.mp3 41801.33 2","3741_1 4304902078.mp3 41801.33 2","Crying","3","5","3741_1","4304902078.mp3"
"3741_1 4348076894.mp3 42326.24 1","3741_1 4348076894.mp3 42326.24 1","","2","5","3741_1","4348076894.mp3"
"3741_1 4351117302.mp3 8072.12 1","3741_1 4351117302.mp3 8072.12 1","Canonical","4","5","3741_1","4351117302.mp3"
"3741_1 4352235469.mp3 20798.25 3","3741_1 4352235469.mp3 20798.25 3","Non-Canonical","3","5","3741_1","4352235469.mp3"
"3741_1 4357533254.mp3 28777.03 3","3741_1 4357533254.mp3 28777.03 3","Crying","5","5","3741_1","4357533254.mp3"
"3741_1 4357651998.mp3 41837.4 1","3741_1 4357651998.mp3 41837.4 1","","2","5","3741_1","4357651998.mp3"
"3741_1 4358075421.mp3 28589.58 0","3741_1 4358075421.mp3 28589.58 0","Crying","3","5","3741_1","4358075421.mp3"
"3741_1 4361426307.mp3 42607.23 0","3741_1 4361426307.mp3 42607.23 0","Non-Canonical","5","5","3741_1","4361426307.mp3"
